	(13-14)-1.0	(13-14)-23.0	(13-14)-25.0	(13-14)-26.0	(13-14)-27.0	(13-14)-28.0	(13-14)-29.0	(13-14)-30.0	(13-14)-31.0	(13-14)-61.0	(13-14)-63.0	(13-14)-68.0	(13-14)-73.0	(13-14)-2.0	(13-14)-85.0	(13-14)-88.0	(13-14)-104.0	(13-14)-105.0	(13-14)-32.0	(13-14)-153.0	(13-14)-160.0	(13-14)-178.0	(13-14)-186.0	(13-14)-187.0	(13-14)-188.0	(13-14)-192.0	(13-14)-141.0	(13-14)-249.0	(13-14)-159.0	(13-14)-293.0	(13-14)-338.0	(13-14)-72.0	(13-14)-366.0	(13-14)-368.0	(13-14)-219.0	(13-14)-410.0	(13-14)-412.0	(13-14)-98.0	(13-14)-100.0	(13-14)-421.0	(13-14)-432.0	(13-14)-91.0	(13-14)-490.0	(13-14)-69.0	(13-14)-511.0	(13-14)-173.0	(13-14)-534.0	(13-14)-70.0	(13-14)-581.0	(13-14)-583.0	(13-14)-585.0	(13-14)-586.0	(13-14)-608.0	(13-14)-609.0	(13-14)-610.0	(13-14)-611.0
1.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
23.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
25.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
26.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
27.0	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	0.8678483404570946	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	0.05021799739244595	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	0.08186135129015577	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06	1.3643558548359298e-06
28.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
29.0	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	0.5113690130916564	4.731284094017591e-06	0.4731284094017591	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	0.01525181944960014	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06	4.731284094017591e-06
30.0	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	0.9972575417601572	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05	4.9862877088007865e-05
31.0	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	0.9996490668368141	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06	6.380602966980367e-06
61.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
