	(12-13)-1.0	(12-13)-2.0	(12-13)-3.0	(12-13)-4.0	(12-13)-5.0	(12-13)-6.0	(12-13)-7.0	(12-13)-8.0	(12-13)-9.0	(12-13)-10.0
1.0	0.9999453539338203	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06	6.071785131036338e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.6539846817866103	7.748457965010958e-06	7.748457965010958e-06	7.748457965010958e-06	7.748457965010958e-06	7.748457965010958e-06	0.34595333054966954	7.748457965010958e-06	7.748457965010958e-06	7.748457965010958e-06
5.0	6.588006211327267e-06	6.588006211327267e-06	6.588006211327267e-06	0.5359915558895366	0.12280906524319005	6.588006211327267e-06	0.3411532628237938	6.588006211327267e-06	6.588006211327267e-06	6.588006211327267e-06
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.0002795650862297884	0.0002795650862297884	0.0002795650862297884	0.0002795650862297884	0.0002795650862297884	0.0002795650862297884	0.9974839142239317	0.0002795650862297884	0.0002795650862297884	0.0002795650862297884
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.9998232517297255	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05	1.9638696697249612e-05
