	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0
1.0	0.9999769465277503	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06
2.0	0.9990645733213493	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
