	(3-4)-1.0	(3-4)-2.0	(3-4)-3.0	(3-4)-4.0	(3-4)-5.0	(3-4)-6.0	(3-4)-7.0	(3-4)-8.0	(3-4)-9.0	(3-4)-10.0
1.0	0.9999100080992704	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06
2.0	4.999775010124543e-06	0.9999550020249086	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
