	(4-5)-1.0	(4-5)-2.0	(4-5)-3.0	(4-5)-4.0	(4-5)-5.0	(4-5)-6.0	(4-5)-7.0	(4-5)-8.0	(4-5)-9.0	(4-5)-10.0
1.0	0.7110984693605451	2.2221827167517033e-06	2.2221827167517033e-06	0.2888837531777214	2.2221827167517033e-06	2.2221827167517033e-06	2.2221827167517033e-06	2.2221827167517033e-06	2.2221827167517033e-06	2.2221827167517033e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	1.9996400647883396e-05	1.9996400647883396e-05	1.9996400647883396e-05	0.9998200323941696	1.9996400647883396e-05	1.9996400647883396e-05	1.9996400647883396e-05	1.9996400647883396e-05	1.9996400647883396e-05	1.9996400647883396e-05
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
