	(10-11)-1.0	(10-11)-2.0	(10-11)-3.0	(10-11)-4.0	(10-11)-5.0	(10-11)-6.0	(10-11)-7.0	(10-11)-8.0	(10-11)-9.0	(10-11)-10.0
1.0	0.05286327237135385	0.9470606045164309	9.515389026843692e-06	9.515389026843692e-06	9.515389026843692e-06	9.515389026843692e-06	9.515389026843692e-06	9.515389026843692e-06	9.515389026843692e-06	9.515389026843692e-06
2.0	2.1901339282466173e-06	0.7992129017262072	0.20076957720236738	2.1901339282466173e-06	2.1901339282466173e-06	2.1901339282466173e-06	2.1901339282466173e-06	2.1901339282466173e-06	2.1901339282466173e-06	2.1901339282466173e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	2.608310075901823e-05	0.9997652520931686	2.608310075901823e-05	2.608310075901823e-05	2.608310075901823e-05	2.608310075901823e-05	2.608310075901823e-05	2.608310075901823e-05	2.608310075901823e-05	2.608310075901823e-05
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	0.9999100080992709	9.99910008099271e-06	9.99910008099271e-06
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
