	(12-13)-1.0	(12-13)-2.0	(12-13)-3.0	(12-13)-4.0	(12-13)-5.0	(12-13)-6.0	(12-13)-7.0	(12-13)-8.0	(12-13)-9.0	(12-13)-10.0
1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2.0	2.399928962102724e-06	0.9999784006393418	2.399928962102724e-06	2.399928962102724e-06	2.399928962102724e-06	2.399928962102724e-06	2.399928962102724e-06	2.399928962102724e-06	2.399928962102724e-06	2.399928962102724e-06
3.0	1.1999184055484234e-05	0.9998920073435011	1.1999184055484234e-05	1.1999184055484234e-05	1.1999184055484234e-05	1.1999184055484234e-05	1.1999184055484234e-05	1.1999184055484234e-05	1.1999184055484234e-05	1.1999184055484234e-05
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	9.999200063994883e-06	0.891267075884125	9.999200063994883e-06	9.999200063994883e-06	9.999200063994883e-06	9.999200063994883e-06	9.999200063994883e-06	0.10865293051536312	9.999200063994883e-06	9.999200063994883e-06
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
