	(23-24)-1.0	(23-24)-2.0	(23-24)-3.0	(23-24)-4.0	(23-24)-5.0	(23-24)-6.0	(23-24)-7.0	(23-24)-8.0	(23-24)-9.0	(23-24)-10.0
1.0	0.999969694484206	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06	3.3672795326443843e-06
2.0	0.9997557739466499	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05	2.71362281499805e-05
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.4364822654823337	3.7565845456086752e-06	3.7565845456086752e-06	0.5634876818413013	3.7565845456086752e-06	3.7565845456086752e-06	3.7565845456086752e-06	3.7565845456086752e-06	3.7565845456086752e-06	3.7565845456086752e-06
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	0.9999100080992709	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	0.9999100080992709	9.99910008099271e-06
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
