	(9-10)-1.0	(9-10)-2.0	(9-10)-3.0	(9-10)-4.0	(9-10)-5.0	(9-10)-6.0	(9-10)-7.0	(9-10)-8.0	(9-10)-9.0	(9-10)-10.0
1.0	0.4843529317573402	0.5156101949831765	4.609157435372038e-06	4.609157435372038e-06	4.609157435372038e-06	4.609157435372038e-06	4.609157435372038e-06	4.609157435372038e-06	4.609157435372038e-06	4.609157435372038e-06
2.0	7.4151476965112595e-06	0.999933263670731	7.4151476965112595e-06	7.4151476965112595e-06	7.4151476965112595e-06	7.4151476965112595e-06	7.4151476965112595e-06	7.4151476965112595e-06	7.4151476965112595e-06	7.4151476965112595e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	5.220936282200549e-06	0.7998397448129951	5.220936282200549e-06	0.200118487696747	5.220936282200549e-06	5.220936282200549e-06	5.220936282200549e-06	5.220936282200549e-06	5.220936282200549e-06	5.220936282200549e-06
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	6.382517009407832e-06	0.36169723892314176	6.382517009407832e-06	6.382517009407832e-06	6.382517009407832e-06	6.382517009407832e-06	6.382517009407832e-06	0.6382517009407831	6.382517009407832e-06	6.382517009407832e-06
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
