	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	23.0	0	2008-09-27 12:51:00.000000	2008-09-27 15:07:34.149237	39.95920575	116.41885275	Y	136.56666666666666
1	24.0	0	2008-09-27 21:21:25.850763	2008-09-27 23:39:00.515735	39.967715333333324	116.41861191666668	Y	137.56666666666666
2	48.0	0	2008-09-28 00:14:59.484265	2008-09-28 04:33:00.000000	39.977015949494955	116.33059010606061	Y	258.0
3	49.0	0	2008-09-28 00:16:00.000000	2008-09-28 04:35:50.229904	39.977015949494955	116.33059010606061	Y	259.8333333333333
4	56.0	0	2008-09-28 04:57:09.770096	2008-09-28 05:59:17.043956	39.977437303776966	116.30828484680481	N	62.11666666666667
5	235.0	0	2008-09-28 09:49:42.956044	2008-09-28 17:02:00.000000	39.647352	118.16113759999999	Y	432.28333333333336
6	236.0	0	2008-09-28 17:02:00.000000	2008-09-29 01:02:00.000000	39.64799644112442	118.16264695298861	N	480.0
7	238.0	0	2008-09-29 00:39:00.000000	2008-09-29 02:15:00.000000	39.64792422056221	118.1622174764943	Y	96.0
8	239.0	0	2008-09-29 01:02:00.000000	2008-09-29 02:27:26.629429	39.64792422056221	118.1622174764943	Y	85.43333333333334
9	243.0	0	2008-09-29 02:40:33.370571	2008-09-29 04:45:45.584368	39.6439324	118.1671055	Y	125.2
10	244.0	0	2008-09-29 07:09:14.415632	2008-09-29 09:11:53.360820	39.648295000000005	118.16198677777778	Y	122.63333333333334
11	245.0	0	2008-09-29 09:23:06.639180	2008-09-29 10:34:02.959590	39.64364	118.16610366666667	Y	70.93333333333334
12	246.0	0	2008-09-29 11:33:57.040410	2008-09-29 12:36:19.639419	39.646879000000006	118.16056377777778	Y	62.36666666666667
13	259.0	0	2008-09-29 13:05:40.360581	2008-09-29 13:43:31.975458	39.623529438249854	118.11319210432923	N	37.85
14	269.0	0	2008-09-29 13:55:28.024542	2008-09-29 15:11:13.300868	39.647381599999996	118.16093449999998	Y	75.75
15	270.0	0	2008-09-29 21:26:46.699132	2008-09-29 22:49:52.562397	39.64506239999999	118.17696999999998	Y	83.08333333333333
16	274.0	0	2008-09-29 23:29:07.437603	2008-09-30 00:40:00.000000	39.647441911111116	118.1612675	Y	70.86666666666666
17	275.0	0	2008-09-29 23:37:00.000000	2008-09-30 00:48:19.425538	39.647441911111116	118.1612675	Y	71.31666666666666
18	278.0	0	2008-09-30 00:51:40.574462	2008-09-30 01:42:00.000000	39.644316147065894	118.1651342581289	N	50.31666666666667
