	Latitude	Longitude	Timestamp	Date	Time	Distance(Km)	Time(Hr)	Speed(Km/Hr)	Hour	DistClus	ClusDur	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	39.97536695454546	116.33019136363633	2008-09-27 12:08:00	2008-09-27	12:08:00	0.0	0.0		12	1	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
1	39.975411516666675	116.33481524999999	2008-09-27 12:09:00	2008-09-27	12:09:00	0.3944783145375589	0.016666666666666666	23.668698872253533	12	2	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
2	39.97522196551724	116.33881058620688	2008-09-27 12:10:00	2008-09-27	12:10:00	0.3414806809385849	0.016666666666666666	20.488840856315097	12	3	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
3	39.97568314035089	116.3413125614035	2008-09-27 12:11:00	2008-09-27	12:11:00	0.21952168403913394	0.016666666666666666	13.171301042348036	12	4	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
4	39.976582	116.34533925000002	2008-09-27 12:12:00	2008-09-27	12:12:00	0.3577756365891905	0.016666666666666666	21.46653819535143	12	5	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
5	39.97206759574468	116.3468432978724	2008-09-27 12:13:00	2008-09-27	12:13:00	0.5186620335462802	0.016666666666666666	31.11972201277681	12	6	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
6	39.96868971874999	116.34715221875001	2008-09-27 12:14:00	2008-09-27	12:14:00	0.3769459996222456	0.016666666666666666	22.616759977334738	12	7	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
7	39.96584638333333	116.34718206666668	2008-09-27 12:15:00	2008-09-27	12:15:00	0.31652889446963833	0.016666666666666666	18.991733668178302	12	8	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
8	39.966431486486485	116.34833494594595	2008-09-27 12:16:00	2008-09-27	12:16:00	0.1179716178978568	0.016666666666666666	7.078297073871409	12	8	1.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
9	39.96565390909091	116.35251618181819	2008-09-27 12:17:00	2008-09-27	12:17:00	0.367086357930075	0.016666666666666666	22.0251814758045	12	9	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
10	39.96658307692308	116.36122203846153	2008-09-27 12:18:00	2008-09-27	12:18:00	0.7499334130559095	0.016666666666666666	44.99600478335457	12	10	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
11	39.96656508000001	116.36302875999998	2008-09-27 12:19:00	2008-09-27	12:19:00	0.15415781596288658	0.016666666666666666	9.249468957773194	12	10	1.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
12	39.96641586956523	116.36468080434781	2008-09-27 12:20:00	2008-09-27	12:20:00	0.14192364145097092	0.016666666666666666	8.515418487058255	12	11	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
13	39.96644015555555	116.36739851111113	2008-09-27 12:21:00	2008-09-27	12:21:00	0.23188395078623833	0.016666666666666666	13.9130370471743	12	12	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
14	39.96628926785714	116.37058419642855	2008-09-27 12:22:00	2008-09-27	12:22:00	0.2723137626487624	0.016666666666666666	16.338825758925744	12	13	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
15	39.96652726666667	116.37501181666667	2008-09-27 12:23:00	2008-09-27	12:23:00	0.3786819354540437	0.016666666666666666	22.720916127242624	12	14	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
16	39.96667211999999	116.37903288	2008-09-27 12:24:00	2008-09-27	12:24:00	0.34344531864266337	0.016666666666666666	20.606719118559802	12	15	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
