	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	15.0	1	2008-02-02 19:56:15.376635	2008-02-02 21:02:30.000000	39.90274000069444	116.42041660034722	N	66.23333333333333
1	17.0	34	2008-02-02 21:02:30.000000	2008-02-02 21:58:13.331988	39.90115584294871	116.42376679102566	N	55.71666666666667
2	71.0	11	2008-02-03 13:18:59.885039	2008-02-03 14:32:00.000000	32.0906317572619	118.77844403142856	N	73.0
3	72.0	11	2008-02-03 13:49:00.000000	2008-02-03 15:05:00.000000	32.09038084529762	118.77855559904762	Y	76.0
4	73.0	11	2008-02-03 14:32:00.000000	2008-02-03 15:06:42.187580	32.09038084529762	118.77855559904762	Y	34.7
5	74.0	5	2008-02-04 13:34:17.812420	2008-02-04 14:01:00.000000	30.92219498035714	117.82109953928571	N	26.7
6	75.0	5	2008-02-04 13:57:00.000000	2008-02-04 15:01:00.000000	30.92216935982143	117.82121102142857	N	64.0
7	76.0	5	2008-02-04 14:57:00.000000	2008-02-04 16:01:00.000000	30.922172197767864	117.82123622142856	N	64.0
8	77.0	5	2008-02-04 15:57:00.000000	2008-02-04 17:01:00.000000	30.922211157812498	117.82111535892855	N	64.0
9	78.0	5	2008-02-04 16:57:00.000000	2008-02-04 18:01:00.000000	30.922072353906245	117.82114542232142	N	64.0
10	79.0	5	2008-02-04 17:57:00.000000	2008-02-04 19:01:00.000000	30.92209764123884	117.82112362901786	N	64.0
11	80.0	5	2008-02-04 18:57:00.000000	2008-02-04 20:02:00.000000	30.922060092940846	117.82097557165179	N	65.0
12	81.0	5	2008-02-04 19:58:00.000000	2008-02-04 21:03:00.000000	30.922004930398998	117.82105130725445	N	65.0
13	82.0	5	2008-02-04 20:59:00.000000	2008-02-04 22:03:00.000000	30.922019708625427	117.82108398209945	N	64.0
14	83.0	5	2008-02-04 21:59:00.000000	2008-02-04 23:01:00.000000	30.922240838241283	117.82125892140687	N	62.0
15	84.0	5	2008-02-04 22:57:00.000000	2008-02-05 00:01:00.000000	30.92214862953731	117.82127594671533	N	64.0
16	85.0	5	2008-02-04 23:57:00.000000	2008-02-05 01:00:00.000000	30.921907759411514	117.82124490728624	N	63.0
17	86.0	5	2008-02-05 00:56:00.000000	2008-02-05 02:00:00.000000	30.92200175697849	117.82119901273404	N	64.0
18	87.0	5	2008-02-05 01:56:00.000000	2008-02-05 03:00:00.000000	30.921983857060674	117.82122481172416	N	64.0
19	88.0	5	2008-02-05 02:56:00.000000	2008-02-05 04:02:00.000000	30.921947051744628	117.8212030826478	N	66.0
20	89.0	5	2008-02-05 03:57:00.000000	2008-02-05 05:02:00.000000	30.9220299865866	117.82112045560962	N	65.0
21	90.0	5	2008-02-05 04:58:00.000000	2008-02-05 06:02:00.000000	30.922022955793302	117.8212076153048	N	64.0
22	91.0	5	2008-02-05 05:58:00.000000	2008-02-05 07:02:00.000000	30.922045990118875	117.82127195598574	N	64.0
23	92.0	5	2008-02-05 06:58:00.000000	2008-02-05 08:03:00.000000	30.92203240220229	117.82115187442145	N	65.0
24	93.0	5	2008-02-05 07:59:00.000000	2008-02-05 09:03:00.000000	30.92210311538686	117.82111338304405	N	64.0
25	94.0	5	2008-02-05 08:59:00.000000	2008-02-05 10:00:00.000000	30.922171521979145	117.8210101272363	N	61.0
26	95.0	5	2008-02-05 09:56:00.000000	2008-02-05 10:44:20.079689	30.922171521979145	117.8210101272363	N	48.333333333333336
27	104.0	3	2008-02-05 11:42:39.920311	2008-02-05 12:51:00.000000	30.929458864285714	117.80223362678572	Y	68.33333333333333
28	105.0	3	2008-02-05 11:50:00.000000	2008-02-05 12:53:48.134719	30.929458864285714	117.80223362678572	Y	63.8
29	107.0	14	2008-02-05 12:57:11.865281	2008-02-05 14:00:00.000000	30.930129689551286	117.80916220474359	N	62.8
30	108.0	14	2008-02-05 13:56:00.000000	2008-02-05 14:35:17.122691	30.930129689551286	117.80916220474359	N	39.28333333333333
31	111.0	7	2008-02-05 15:26:23.977609	2008-02-05 16:08:20.975387	30.921983566666672	117.81805494999999	Y	41.93333333333333
32	112.0	33	2008-02-05 17:04:39.024613	2008-02-05 17:47:53.636864	30.919002344444444	117.82434363333336	Y	43.233333333333334
33	121.0	8	2008-02-05 18:33:06.363136	2008-02-05 19:35:48.837882	30.94104	117.8119883	Y	62.7
34	122.0	30	2008-02-07 12:12:11.162118	2008-02-07 13:11:18.481653	30.946083691666672	117.8512273	Y	59.11666666666667
35	132.0	16	2008-02-07 13:23:41.518347	2008-02-07 14:01:00.000000	30.955751666706348	117.93898996035713	N	37.3
36	133.0	16	2008-02-07 13:57:00.000000	2008-02-07 14:26:34.367307	30.955751666706348	117.93898996035713	N	29.566666666666666
37	150.0	5	2008-02-07 14:59:25.632693	2008-02-07 17:15:00.000000	30.921316229375	117.82141145125001	N	135.56666666666666
38	151.0	5	2008-02-07 15:53:00.000000	2008-02-07 17:19:00.000000	30.921316229375	117.82141145125001	Y	86.0
39	152.0	9	2008-02-07 17:19:00.000000	2008-02-07 18:00:37.599062	30.92143606666667	117.82532829999998	Y	41.61666666666667
40	153.0	15	2008-02-07 19:43:22.400938	2008-02-07 20:21:52.072887	30.925219569230777	117.81645649230768	Y	38.483333333333334
41	158.0	8	2008-02-07 20:28:07.927113	2008-02-08 05:11:00.000000	30.941386600000005	117.8122699	Y	522.8666666666667
42	159.0	8	2008-02-08 05:11:00.000000	2008-02-08 13:56:43.972221	30.940080639999998	117.81055464	Y	525.7166666666667
43	164.0	5	2008-02-08 14:31:16.027779	2008-02-08 15:15:58.931850	30.92191662	117.82089662000001	Y	44.7
44	165.0	3	2008-02-09 20:22:01.068150	2008-02-09 21:05:56.333972	30.92911225384615	117.80292968461539	Y	43.916666666666664
45	168.0	8	2008-02-09 21:25:03.666028	2008-02-09 22:50:32.123465	30.941751600000003	117.81294665	Y	85.46666666666667
46	169.0	15	2008-02-11 08:29:27.876535	2008-02-11 09:54:32.250042	30.9257266	117.8156783	Y	85.06666666666666
47	172.0	26	2008-02-11 10:10:27.749958	2008-02-11 13:58:00.000000	30.939444608333336	117.81076587083332	Y	227.53333333333333
48	173.0	26	2008-02-11 10:13:00.000000	2008-02-11 13:59:33.228787	30.939444608333336	117.81076587083332	Y	226.55
49	180.0	27	2008-02-11 14:17:26.771213	2008-02-11 15:33:30.471262	30.918614899999998	117.79621829999999	Y	76.05
50	181.0	3	2008-02-11 20:42:29.528738	2008-02-11 21:57:48.917107	30.92835250769231	117.80229186923079	Y	75.31666666666666
51	184.0	8	2008-02-11 22:03:11.082893	2008-02-11 23:29:19.611333	30.94131548888889	117.81204011111112	Y	86.13333333333334
52	185.0	5	2008-02-12 12:21:40.388667	2008-02-12 20:57:00.000000	30.922614523076923	117.82106330000002	Y	515.3166666666667
53	186.0	5	2008-02-12 13:47:00.000000	2008-02-13 02:21:27.856895	30.922614523076923	117.82106330000002	Y	754.45
54	187.0	15	2008-02-13 08:04:32.143105	2008-02-13 13:30:30.364974	30.925758833333333	117.81581301666667	Y	325.96666666666664
55	196.0	18	2008-02-14 15:16:26.025099	2008-02-14 15:49:54.800777	30.924431240476192	117.82072454761905	N	33.46666666666667
56	201.0	14	2008-02-14 16:05:05.199223	2008-02-14 16:42:44.945507	30.929610516895604	117.80999746690705	N	37.65
57	203.0	5	2008-02-14 16:51:15.054493	2008-02-15 13:14:00.000000	30.921680941666665	117.82129546666667	Y	1222.7333333333333
58	204.0	5	2008-02-14 16:53:00.000000	2008-02-15 13:15:36.633990	30.921680941666665	117.82129546666667	Y	1222.6
59	214.0	8	2008-02-15 13:31:23.366010	2008-02-15 18:49:00.000000	30.94119955	117.81212327499999	Y	317.6
60	215.0	8	2008-02-15 13:33:00.000000	2008-02-15 19:05:00.000000	30.941198075000003	117.8119849375	Y	332.0
61	216.0	8	2008-02-15 18:49:00.000000	2008-02-15 20:10:00.000000	30.94116182291667	117.81203948333334	Y	81.0
62	217.0	8	2008-02-15 19:05:00.000000	2008-02-15 21:03:00.000000	30.94114435761218	117.8120704801282	N	118.0
63	218.0	8	2008-02-15 20:59:00.000000	2008-02-15 22:00:00.000000	30.941045307139426	117.81221064839744	N	61.0
64	219.0	8	2008-02-15 21:56:00.000000	2008-02-16 01:56:56.080596	30.941045307139426	117.81221064839744	N	240.93333333333334
65	220.0	13	2008-02-16 13:18:03.919404	2008-02-16 16:53:30.000000	30.9332908	117.80508995	Y	215.43333333333334
66	227.0	6	2008-02-16 16:53:30.000000	2008-02-16 17:21:28.379461	30.935240500000003	117.80226716666665	Y	27.966666666666665
67	234.0	24	2008-02-16 19:37:34.041049	2008-02-16 20:01:40.745258	30.92633	117.79969990000001	Y	24.1
68	238.0	3	2008-02-16 20:07:19.254742	2008-02-16 21:16:00.000000	30.929628774999998	117.80258287249998	Y	68.66666666666667
69	239.0	3	2008-02-16 20:28:00.000000	2008-02-16 21:21:08.923528	30.929628774999998	117.80258287249998	Y	53.13333333333333
70	245.0	8	2008-02-16 21:52:51.076472	2008-02-17 00:45:32.226219	30.94126394	117.81297226000001	Y	172.68333333333334
71	246.0	20	2008-02-17 11:18:27.773781	2008-02-17 14:13:39.023252	30.932003881818176	117.80750283636362	Y	175.18333333333334
72	248.0	3	2008-02-17 14:17:20.976748	2008-02-17 15:00:00.000000	30.92971323333333	117.80303886666667	N	42.65
73	250.0	13	2008-02-17 15:00:00.000000	2008-02-17 15:30:51.022161	30.931806805555556	117.80399220277776	N	30.85
74	258.0	2	2008-02-17 15:37:08.977839	2008-02-17 15:58:09.048422	30.936069933333332	117.79988993333335	Y	21.0
75	259.0	9	2008-02-17 19:13:50.951578	2008-02-17 19:42:00.000000	30.921438300000002	117.82606499999999	Y	28.15
76	261.0	5	2008-02-17 19:42:00.000000	2008-02-17 21:33:00.000000	30.921126050000005	117.8215544	Y	111.0
77	262.0	5	2008-02-17 19:55:00.000000	2008-02-17 21:33:53.504524	30.921126050000005	117.8215544	Y	98.88333333333334
78	263.0	12	2008-02-17 21:36:06.495476	2008-02-18 00:38:14.926679	30.928578299999998	117.81797830000001	Y	182.13333333333333
79	264.0	3	2008-02-18 16:20:45.073321	2008-02-18 20:29:00.000000	30.93003622727273	117.80309707727271	Y	248.23333333333332
80	265.0	3	2008-02-18 19:22:00.000000	2008-02-18 20:32:58.761177	30.93003622727273	117.80309707727271	Y	70.96666666666667
81	270.0	28	2008-02-18 20:58:01.238823	2008-02-19 04:49:30.000000	30.942847450000002	117.81196495	Y	471.46666666666664
82	271.0	8	2008-02-19 04:49:30.000000	2008-02-19 12:37:27.137077	30.9408116	117.81128915000001	Y	467.95
83	353.0	23	2008-02-19 15:27:32.862923	2008-02-19 16:04:00.000000	31.34306077916667	117.17226140208334	Y	36.45
84	354.0	23	2008-02-19 15:28:00.000000	2008-02-19 16:50:28.508955	31.34306077916667	117.17226140208334	N	82.46666666666667
85	365.0	23	2008-02-19 19:13:13.093467	2008-02-19 19:56:11.025690	31.342944020000004	117.17167348749999	N	42.95
86	891.0	32	2008-02-21 11:10:01.069356	2008-02-21 13:56:00.000000	39.982196200000004	116.30329160000001	Y	165.96666666666667
87	892.0	29	2008-02-21 13:56:00.000000	2008-02-21 17:23:30.000000	39.9810283	116.30686499999999	Y	207.5
88	893.0	25	2008-02-21 17:23:30.000000	2008-02-21 18:14:20.756091	39.9794883	116.30538490000002	Y	50.833333333333336
89	897.0	22	2008-02-21 18:27:39.243909	2008-02-21 21:03:05.597722	39.98937641249999	116.2999166125	Y	155.43333333333334
90	898.0	31	2008-02-22 06:27:54.402278	2008-02-22 09:04:48.420154	39.999524900000004	116.29790159999999	Y	156.9
91	899.0	4	2008-02-22 09:12:11.579846	2008-02-22 09:53:30.000000	39.994287449999995	116.29320600000001	Y	41.3
92	900.0	10	2008-02-22 09:53:30.000000	2008-02-22 10:36:00.000000	39.991384399999994	116.29403326666666	Y	42.5
93	901.0	19	2008-02-22 10:36:00.000000	2008-02-22 11:27:00.000000	39.9907276375	116.29806741666667	Y	51.0
94	902.0	19	2008-02-22 10:42:00.000000	2008-02-22 11:32:03.249566	39.9907276375	116.29806741666667	Y	50.05
95	904.0	21	2008-02-22 11:37:56.750434	2008-02-22 12:20:00.000000	39.98561832916667	116.29902945	Y	42.05
96	905.0	21	2008-02-22 11:43:00.000000	2008-02-22 12:41:45.132248	39.98561832916667	116.29902945	N	58.75
97	912.0	17	2008-02-22 13:03:14.867752	2008-02-22 15:34:00.000000	39.96423392857143	116.31711511428571	Y	150.75
98	913.0	17	2008-02-22 13:05:00.000000	2008-02-22 15:34:00.000000	39.96423392857143	116.31711511428571	Y	149.0
