	(7-8)-1.0	(7-8)-2.0	(7-8)-3.0	(7-8)-4.0	(7-8)-5.0	(7-8)-6.0	(7-8)-7.0	(7-8)-8.0	(7-8)-9.0	(7-8)-10.0	(7-8)-11.0	(7-8)-12.0	(7-8)-13.0	(7-8)-14.0	(7-8)-15.0	(7-8)-16.0	(7-8)-17.0	(7-8)-18.0	(7-8)-19.0	(7-8)-20.0	(7-8)-21.0	(7-8)-22.0	(7-8)-23.0	(7-8)-24.0	(7-8)-25.0	(7-8)-26.0	(7-8)-27.0	(7-8)-28.0	(7-8)-29.0	(7-8)-30.0	(7-8)-31.0	(7-8)-32.0	(7-8)-33.0	(7-8)-34.0	(7-8)-35.0	(7-8)-36.0	(7-8)-37.0	(7-8)-38.0	(7-8)-39.0	(7-8)-40.0	(7-8)-41.0
1.0	0.8665905074255269	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	0.13331200207979735	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06
2.0	2.499756273763311e-06	0.882567635670708	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	0.11733487383461631	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06	2.499756273763311e-06
3.0	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439
4.0	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439
5.0	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	0.9996001599360232	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06	9.996001599360232e-06
6.0	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439
7.0	0.1999844012167056	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	0.7999376048668224	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06	1.9998440121670564e-06
8.0	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	0.9996001599360235	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06	9.996001599360236e-06
9.0	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439
10.0	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439	0.024390243902439
