	Latitude	Longitude	Timestamp	Date	Time	Distance(Km)	Time(Hr)	Speed(Km/Hr)	Hour	DistClus	ClusDur	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	40.010205	116.3141406	2009-05-01 03:51:00	2009-05-01	03:51:00	0.0	0.0		3	1	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
1	40.00964858333334	116.31538616666666	2009-05-01 03:52:00	2009-05-01	03:52:00	0.12294404942813895	0.016666666666666666	7.376642965688338	3	1	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
2	40.008833583333335	116.3173235	2009-05-01 03:53:00	2009-05-01	03:53:00	0.18846006667824838	0.016666666666666666	11.307604000694903	3	2	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
3	40.007052916666666	116.31776558333335	2009-05-01 03:54:00	2009-05-01	03:54:00	0.20177512556781033	0.016666666666666666	12.10650753406862	3	3	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
4	40.006587333333336	116.31971391666666	2009-05-01 03:55:00	2009-05-01	03:55:00	0.17402582492351704	0.016666666666666666	10.441549495411023	3	3	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
5	40.00661775	116.32211441666668	2009-05-01 03:56:00	2009-05-01	03:56:00	0.20471247234903964	0.016666666666666666	12.282748340942378	3	4	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
6	40.006661916666665	116.32437700000003	2009-05-01 03:57:00	2009-05-01	03:57:00	0.19298720185956256	0.016666666666666666	11.579232111573754	3	4	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
7	40.006508076923076	116.3256050769231	2009-05-01 03:58:00	2009-05-01	03:58:00	0.10610611398198844	0.016666666666666666	6.366366838919307	3	5	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
8	40.00635884615384	116.32548776923076	2009-05-01 03:59:00	2009-05-01	03:59:00	0.019391217089319294	0.016666666666666666	1.1634730253591576	3	5	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
9	40.00623425	116.32567433333334	2009-05-01 05:53:00	2009-05-01	05:53:00	0.021105403438436855	1.9	0.011108107072861502	5	6	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
10	40.0063402	116.32581400000002	2009-05-01 05:54:00	2009-05-01	05:54:00	0.01676101221731437	0.016666666666666666	1.0056607330388623	5	6	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
11	40.00656284615385	116.32548623076922	2009-05-01 05:55:00	2009-05-01	05:55:00	0.03735485942514405	0.016666666666666666	2.241291565508643	5	6	2.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
12	40.00669075	116.3231634166667	2009-05-01 05:56:00	2009-05-01	05:56:00	0.19857144013696526	0.016666666666666666	11.914286408217915	5	7	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
13	40.00675558333332	116.32087066666668	2009-05-01 05:57:00	2009-05-01	05:57:00	0.19562973197086453	0.016666666666666666	11.737783918251871	5	7	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
14	40.00743507692308	116.31972592307694	2009-05-01 05:58:00	2009-05-01	05:58:00	0.12348679886550344	0.016666666666666666	7.409207931930206	5	8	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
15	40.007678266666666	116.31976066666668	2009-05-01 05:59:00	2009-05-01	05:59:00	0.02723336639306318	0.016666666666666666	1.634001983583791	5	8	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
16	40.00826733333333	116.31980700000001	2009-05-01 06:00:00	2009-05-01	06:00:00	0.0656934999954326	0.016666666666666666	3.941609999725956	6	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
17	40.008125142857146	116.31943314285715	2009-05-01 06:01:00	2009-05-01	06:01:00	0.03559062786161321	0.016666666666666666	2.135437671696793	6	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
18	40.00824955555555	116.31940722222222	2009-05-01 06:02:00	2009-05-01	06:02:00	0.01402479798210957	0.016666666666666666	0.8414878789265742	6	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
19	40.008747400000004	116.3184158	2009-05-01 06:03:00	2009-05-01	06:03:00	0.10108064044860311	0.016666666666666666	6.064838426916187	6	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
20	40.007609384615385	116.31969007692308	2009-05-01 06:04:00	2009-05-01	06:04:00	0.16689479590823234	0.016666666666666666	10.01368775449394	6	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
