	(9-10)-1.0	(9-10)-2.0	(9-10)-3.0	(9-10)-4.0	(9-10)-5.0	(9-10)-6.0	(9-10)-7.0	(9-10)-8.0	(9-10)-9.0	(9-10)-10.0	(9-10)-11.0	(9-10)-12.0	(9-10)-13.0	(9-10)-14.0	(9-10)-15.0	(9-10)-16.0
1.0	0.5999832004703872	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	0.3999888003135915	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06	1.9999440015679576e-06
2.0	0.00018946003888916575	0.00018946003888916575	0.9971580994166618	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575	0.00018946003888916575
3.0	1.0553884523839288e-05	1.0553884523839288e-05	0.999841691732143	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05	1.0553884523839288e-05
4.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
5.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
6.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
7.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
8.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
9.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
10.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
11.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
12.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
13.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
14.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
15.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
16.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
