	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	12.0	0	2009-01-08 22:00:00	2009-01-08 22:42:00	39.97710074185261	116.40444096341437	N
1	19.0	0	2009-01-08 23:00:00	2009-01-08 23:36:00	39.97795550714286	116.40474499738356	N
2	20.0	0	2009-01-09 00:58:00	2009-01-09 00:58:00	39.9790866125	116.4018820375	Y
3	21.0	0	2009-01-09 01:00:00	2009-01-09 01:40:00	39.97720362391257	116.40470137250969	N
4	27.0	0	2009-01-09 02:03:00	2009-01-09 02:25:00	39.97689999871157	116.40432960322725	N
5	28.0	0	2009-01-09 02:26:00	2009-01-09 02:26:00	39.97890232380952	116.40479843809527	Y
6	29.0	0	2009-01-09 04:44:00	2009-01-09 04:44:00	39.9766466	116.40385160000001	Y
7	30.0	0	2009-01-09 05:02:00	2009-01-09 05:40:00	39.97718897795792	116.40391228559707	N
8	33.0	0	2009-01-09 06:01:00	2009-01-09 06:43:00	39.97782344292272	116.40380812443355	N
9	34.0	0	2009-01-09 08:53:00	2009-01-09 08:53:00	39.97647083846154	116.40342354615383	Y
10	35.0	0	2009-01-09 09:06:00	2009-01-09 09:38:00	39.977203291130955	116.40444028755951	N
11	52.0	0	2009-01-09 10:38:00	2009-01-09 10:38:00	43.360821224999995	111.5734393125	Y
12	53.0	0	2009-01-09 22:49:00	2009-01-09 22:49:00	39.97510605	116.33162882500001	Y
13	65.0	0	2009-01-09 23:13:00	2009-01-09 23:13:00	39.976882733333326	116.40426326666666	Y
14	66.0	0	2009-01-10 11:32:00	2009-01-10 11:32:00	39.975723844444445	116.40465052222223	Y
15	83.0	0	2009-01-10 12:26:00	2009-01-10 12:26:00	39.983185256249996	116.30160890624998	Y
16	84.0	0	2009-01-10 13:43:00	2009-01-10 13:43:00	39.98395585000001	116.30227895454546	Y
17	97.0	0	2009-01-10 14:10:00	2009-01-10 14:10:00	39.99277141249999	116.33283160000002	Y
18	98.0	0	2009-01-10 17:55:00	2009-01-10 17:55:00	39.9776173	116.32760372000003	Y
19	100.0	0	2009-01-10 18:05:00	2009-01-10 18:54:00	39.97992892487691	116.32152065454405	N
20	105.0	0	2009-01-10 19:00:00	2009-01-10 19:26:00	39.9709249	116.3228966	N
21	110.0	0	2009-01-10 20:02:00	2009-01-10 20:02:00	39.97961245	116.31218329999999	Y
22	111.0	0	2009-01-12 22:02:00	2009-01-12 22:02:00	39.97513826666667	116.33151830000001	Y
23	116.0	0	2009-01-12 22:22:00	2009-01-12 22:22:00	39.97740692	116.40424764	Y
24	117.0	0	2009-01-13 09:41:00	2009-01-13 09:41:00	39.975594358823535	116.40123769999998	Y
25	118.0	0	2009-01-13 10:05:00	2009-01-13 10:05:00	39.631817425	116.41241534999999	Y
26	119.0	0	2009-01-13 18:15:00	2009-01-13 18:15:00	39.98001115714285	116.32561921428571	Y
27	130.0	0	2009-01-13 19:23:00	2009-01-13 19:23:00	39.97656568	116.33081501600003	Y
28	131.0	0	2009-01-13 21:39:00	2009-01-13 21:39:00	39.97525993333333	116.33930606666665	Y
29	143.0	0	2009-01-13 21:55:00	2009-01-13 21:55:00	39.9722116	116.40727659999999	Y
30	144.0	0	2009-01-14 20:05:00	2009-01-14 20:05:00	39.973889099999994	116.33201580000001	Y
31	149.0	0	2009-01-14 20:46:00	2009-01-14 20:46:00	39.759941600000005	115.86105159999998	Y
32	150.0	0	2009-01-14 22:46:00	2009-01-14 22:46:00	39.97524965	116.33117754375002	Y
33	170.0	0	2009-01-14 23:31:00	2009-01-14 23:31:00	40.08048221818182	116.50043933636366	Y
34	171.0	0	2009-01-24 10:39:00	2009-01-24 10:39:00	39.98349	116.29898659999999	Y
35	174.0	0	2009-01-24 11:06:00	2009-01-24 11:06:00	39.94187401111112	116.27900346666667	Y
36	175.0	0	2009-01-25 10:49:00	2009-01-25 10:49:00	39.98290100909091	116.30611327272727	Y
37	176.0	0	2009-01-25 12:05:00	2009-01-25 12:05:00	39.98167026	116.30340659999999	Y
38	193.0	0	2009-01-25 13:13:00	2009-01-25 13:13:00	39.98304062	116.29837691999998	Y
39	194.0	0	2009-01-26 12:04:00	2009-01-26 12:04:00	39.982253299999996	116.29505415	Y
40	200.0	0	2009-01-26 12:34:00	2009-01-26 12:34:00	39.99662772222222	116.35586903333332	Y
41	201.0	0	2009-01-26 13:23:00	2009-01-26 13:23:00	39.8833841125	116.41432452499998	Y
42	203.0	0	2009-01-26 14:04:00	2009-01-26 14:56:00	39.88143880913986	116.4071955057281	N
43	204.0	0	2009-01-26 15:01:00	2009-01-26 15:21:00	39.87749032470953	116.40681873294206	N
44	236.0	0	2009-01-26 16:54:00	2009-01-26 16:54:00	39.96517995	116.36230495	Y
45	237.0	0	2009-01-27 12:56:00	2009-01-27 12:56:00	39.982431850000005	116.29949459285714	Y
46	251.0	0	2009-01-27 13:37:00	2009-01-27 13:37:00	39.97501898	116.33064259999999	Y
47	252.0	0	2009-01-27 16:31:00	2009-01-27 16:31:00	39.9751439	116.3301293375	Y
48	266.0	0	2009-01-27 17:22:00	2009-01-27 17:22:00	39.977009769999995	116.25758594999999	Y
49	267.0	0	2009-01-30 10:00:00	2009-01-30 10:00:00	39.982612348148145	116.29610525555553	Y
50	271.0	0	2009-01-30 10:18:00	2009-01-30 10:18:00	39.95086825	116.22044745	Y
51	272.0	0	2009-01-30 11:17:00	2009-01-30 11:17:00	39.97545791111112	116.32857029999998	Y
