	(6-7)-1.0	(6-7)-3.0	(6-7)-6.0	(6-7)-13.0	(6-7)-14.0	(6-7)-15.0	(6-7)-32.0	(6-7)-46.0	(6-7)-50.0	(6-7)-53.0	(6-7)-54.0	(6-7)-61.0	(6-7)-62.0	(6-7)-63.0	(6-7)-64.0	(6-7)-65.0
1.0	0.9970089730807569	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137	0.00019940179461615137
3.0	2.6430903011801394e-06	0.9999603536454821	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06	2.6430903011801394e-06
6.0	9.998500224966248e-06	9.998500224966248e-06	0.9998500224966247	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06	9.998500224966248e-06
13.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
14.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
15.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
32.0	0.9977561705310405	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408	0.00014958863126402408
46.0	6.660006660006655e-05	0.999000999000998	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05	6.660006660006655e-05
50.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
53.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
54.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
61.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
62.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
63.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
64.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
65.0	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.00011983223487118037	0.9982025164769324
