	(10-11)-1.0	(10-11)-2.0	(10-11)-3.0	(10-11)-4.0	(10-11)-5.0	(10-11)-6.0	(10-11)-7.0	(10-11)-8.0	(10-11)-9.0	(10-11)-10.0
1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	7.199585303886496e-06	7.199585303886496e-06	7.199585303886496e-06	0.2799838729289192	0.7199585303886494	7.199585303886496e-06	7.199585303886496e-06	7.199585303886496e-06	7.199585303886496e-06	7.199585303886496e-06
4.0	1.636122680114384e-05	1.636122680114384e-05	1.636122680114384e-05	0.9998527489587902	1.636122680114384e-05	1.636122680114384e-05	1.636122680114384e-05	1.636122680114384e-05	1.636122680114384e-05	1.636122680114384e-05
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
