	(3-4)-1.0	(3-4)-2.0	(3-4)-3.0	(3-4)-4.0	(3-4)-5.0	(3-4)-6.0	(3-4)-7.0	(3-4)-8.0	(3-4)-9.0	(3-4)-10.0
1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	1.4283877787141661e-05	1.4283877787141661e-05	0.9998714450999161	1.4283877787141661e-05	1.4283877787141661e-05	1.4283877787141661e-05	1.4283877787141661e-05	1.4283877787141661e-05	1.4283877787141661e-05	1.4283877787141661e-05
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	3.3323336332433596e-05	3.3323336332433596e-05	0.9997000899730077	3.3323336332433596e-05	3.3323336332433596e-05	3.3323336332433596e-05	3.3323336332433596e-05	3.3323336332433596e-05	3.3323336332433596e-05	3.3323336332433596e-05
