Timestamp	Latitude	Longitude	0	Altitude	NumDays	ClusterId	ClusterMeanLat	ClusterMeanLon	StayPoint	SignificantPlace	Timestamp
2009-04-01 05:23:00	40.0003785	116.32718633333332	0.0	168.0	39904.22464699075	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-01 05:23:00
2009-04-01 05:24:00	40.00001157142857	116.32744507142856	0.0	148.28571428571428	39904.225333994706	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-01 05:24:00
2009-04-01 05:25:00	40.00009466666666	116.32730958333336	0.0	151.33333333333334	39904.22603587963	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-01 05:25:00
2009-04-01 05:26:00	40.000393	116.327073	0.0	157.0	39904.226412037	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-01 05:26:00
2009-04-01 08:56:00	39.9998605	116.3271075	0.0	341.5	39904.3728645833	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-01 08:56:00
2009-04-01 08:57:00	39.99996461538462	116.32691238461538	0.0	224.92307692307693	39904.373265669514	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-01 08:57:00
2009-04-01 09:17:00	40.006552923076924	116.31703676923078	0.0	94.92307692307692	39904.387172364695	23.0	40.00661940041209	116.31693999141484	1.0	-1.0	2009-04-01 09:17:00
2009-04-01 09:18:00	40.00651825	116.31685112500001	0.0	94.75	39904.38770543982	23.0	40.00661940041209	116.31693999141484	1.0	-1.0	2009-04-01 09:18:00
2009-04-01 09:39:00	40.00677714285714	116.31703471428571	0.0	87.14285714285714	39904.40253141534	23.0	40.00661940041209	116.31693999141484	1.0	-1.0	2009-04-01 09:39:00
2009-04-01 09:40:00	40.00662928571428	116.31683735714286	0.0	107.42857142857143	39904.40313988096	23.0	40.00661940041209	116.31693999141484	1.0	-1.0	2009-04-01 09:40:00
2009-04-01 09:58:00	40.00717153846154	116.3205663076923	0.0	112.38461538461539	39904.415608974356	2985.0	40.007181962267175	116.32076929629145	1.0	-1.0	2009-04-01 09:58:00
2009-04-01 09:59:00	40.007127000000004	116.32069361538461	0.0	113.38461538461539	39904.41628828347	2985.0	40.007181962267175	116.32076929629145	1.0	-1.0	2009-04-01 09:59:00
2009-04-01 10:22:00	40.007361100000004	116.32055139999997	0.0	127.7	39904.43243749999	2985.0	40.007181962267175	116.32076929629145	1.0	-1.0	2009-04-01 10:22:00
2009-04-01 10:23:00	40.0072195	116.32098266666668	0.0	125.16666666666667	39904.432991898146	2985.0	40.007181962267175	116.32076929629145	1.0	-1.0	2009-04-01 10:23:00
2009-04-02 06:08:00	39.99988153846154	116.32724053846155	0.0	197.84615384615384	39905.255919693736	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-02 06:08:00
2009-04-02 06:09:00	40.00000416666666	116.32725491666666	0.0	200.0	39905.25659143518	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-02 06:09:00
2009-04-02 06:10:00	39.999979999999994	116.32742950000001	0.0	201.0	39905.256996527794	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-02 06:10:00
2009-04-02 09:41:00	40.000018	116.32727342857144	0.0	139.85714285714286	39905.40399305556	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-02 09:41:00
2009-04-02 09:42:00	39.99994230769231	116.32693707692309	0.0	156.23076923076923	39905.40447916666	2454.0	39.99996545084378	116.32723737758168	1.0	-1.0	2009-04-02 09:42:00
2009-04-02 11:37:00	40.00973538461539	116.31526384615383	0.0	26.076923076923077	39905.48437321937	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:37:00
2009-04-02 11:38:00	40.009988923076925	116.31492746153845	0.0	35.61538461538461	39905.48503205129	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:38:00
2009-04-02 11:39:00	40.010217	116.31490542857144	0.0	44.42857142857143	39905.48575231482	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:39:00
2009-04-02 11:40:00	40.009932500000005	116.31481350000001	0.0	46.0	39905.4861400463	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:40:00
2009-04-02 11:45:00	40.00969681818181	116.31505463636363	0.0	78.27272727272727	39905.49	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:45:00
2009-04-02 11:46:00	40.00979546153846	116.31495999999999	0.0	82.0	39905.49060096153	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:46:00
2009-04-02 11:47:00	40.010152692307685	116.31494953846155	0.0	101.15384615384616	39905.49131321224	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:47:00
2009-04-02 11:48:00	40.00986675000001	116.314766	0.0	119.5	39905.491984953704	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-02 11:48:00
2009-04-02 11:53:00	40.0076212142857	116.3198092142857	0.0	317.07142857142856	39905.49546626984	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 11:53:00
2009-04-02 11:54:00	40.007719	116.31962549999999	0.0	317.75	39905.49592013888	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 11:54:00
2009-04-02 11:58:00	40.008036749999995	116.31974199999999	0.0	290.75	39905.499160879626	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 11:58:00
2009-04-02 11:59:00	40.0081127142857	116.3197027142857	0.0	283.42857142857144	39905.49962053571	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 11:59:00
2009-04-02 12:00:00	40.008132916666675	116.31961075	0.0	283.0	39905.500318287035	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 12:00:00
2009-04-02 12:01:00	40.008165749999996	116.31957241666667	0.0	282.0	39905.50101273148	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 12:01:00
2009-04-02 12:02:00	40.00818225000001	116.31955316666667	0.0	281.0833333333333	39905.50170717592	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 12:02:00
2009-04-02 12:03:00	40.008186499999994	116.31955683333335	0.0	280.0	39905.50222800925	1881.0	40.007813293740206	116.31967886473058	1.0	-1.0	2009-04-02 12:03:00
2009-04-03 04:10:00	40.00623609090909	116.32575345454546	0.0	156.54545454545453	39906.17388362794	2805.0	40.006153730800875	116.32572240709956	1.0	-1.0	2009-04-03 04:10:00
2009-04-03 05:14:00	40.0061062	116.3259032	0.0	172.6	39906.218576388885	2805.0	40.006153730800875	116.32572240709956	1.0	-1.0	2009-04-03 05:14:00
2009-04-03 05:31:00	40.00987646153846	116.31484107692307	0.0	158.0	39906.23018874644	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-03 05:31:00
2009-04-03 05:32:00	40.01008823076923	116.31490861538462	0.0	168.92307692307693	39906.23086983619	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-03 05:32:00
2009-04-03 05:33:00	40.01008828571429	116.31492921428571	0.0	167.78571428571428	39906.23155671296	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-03 05:33:00
2009-04-03 05:34:00	40.009890999999996	116.31519650000001	0.0	167.5	39906.2319733796	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-03 05:34:00
2009-04-03 05:40:00	40.009612000000004	116.31525500000001	0.0	179.5	39906.236718750006	717.0	40.00972767146863	116.31511924937486	1.0	-1.0	2009-04-03 05:40:00
