	Latitude	Longitude	Timestamp	Date	Time	Distance(Km)	Time(Hr)	Speed(Km/Hr)	Hour	DistClus	ClusDur	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	40.01368150000001	116.30622291666667	2008-11-01 00:42:00	2008-11-01	00:42:00	0.0	0.0		0	1	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
1	40.01378507692307	116.30652192307693	2008-11-01 00:43:00	2008-11-01	00:43:00	0.027979082539936816	0.016666666666666666	1.678744952396209	0	1	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
2	40.01389607692307	116.30648576923076	2008-11-01 00:44:00	2008-11-01	00:44:00	0.012735128376609494	0.016666666666666666	0.7641077025965697	0	1	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
3	40.0147695	116.30567316666666	2008-11-01 00:45:00	2008-11-01	00:45:00	0.11938716150065415	0.016666666666666666	7.163229690039249	0	1	3.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
4	40.015880769230776	116.30591784615385	2008-11-01 00:46:00	2008-11-01	00:46:00	0.12545245064537816	0.016666666666666666	7.527147038722689	0	2	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
5	40.0159344	116.30623960000001	2008-11-01 00:47:00	2008-11-01	00:47:00	0.028073537687452764	0.016666666666666666	1.684412261247166	0	2	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
6	40.01626844444444	116.30805566666666	2008-11-01 00:48:00	2008-11-01	00:48:00	0.15923265104040585	0.016666666666666666	9.553959062424351	0	2	2.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
7	40.01711157894737	116.309676	2008-11-01 00:49:00	2008-11-01	00:49:00	0.1670095699689812	0.016666666666666666	10.020574198138872	0	3	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
8	40.01899991304347	116.30839939130435	2008-11-01 00:50:00	2008-11-01	00:50:00	0.23671205753163946	0.016666666666666666	14.202723451898368	0	4	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
9	40.02142219047619	116.30802352380954	2008-11-01 00:51:00	2008-11-01	00:51:00	0.2715438875882848	0.016666666666666666	16.292633255297087	0	5	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
10	40.023872681818176	116.30774486363639	2008-11-01 00:52:00	2008-11-01	00:52:00	0.2738198211845287	0.016666666666666666	16.42918927107172	0	6	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
11	40.0259183888889	116.307558	2008-11-01 00:53:00	2008-11-01	00:53:00	0.22828349645314766	0.016666666666666666	13.69700978718886	0	7	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
12	40.02762881818182	116.30800322727274	2008-11-01 00:54:00	2008-11-01	00:54:00	0.194149671751539	0.016666666666666666	11.64898030509234	0	7	1.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
13	40.028433954545456	116.31079604545457	2008-11-01 00:55:00	2008-11-01	00:55:00	0.25437456905841216	0.016666666666666666	15.262474143504729	0	8	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
14	40.029027625	116.312941875	2008-11-01 00:56:00	2008-11-01	00:56:00	0.194482879503949	0.016666666666666666	11.66897277023694	0	8	1.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
15	40.03023368421053	116.31417115789473	2008-11-01 00:57:00	2008-11-01	00:57:00	0.17030719365083583	0.016666666666666666	10.21843161905015	0	9	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
