	(18-19)-1.0	(18-19)-2.0	(18-19)-3.0	(18-19)-4.0	(18-19)-5.0	(18-19)-6.0	(18-19)-7.0	(18-19)-8.0	(18-19)-9.0	(18-19)-10.0	(18-19)-11.0	(18-19)-12.0	(18-19)-13.0	(18-19)-14.0	(18-19)-15.0	(18-19)-16.0	(18-19)-17.0	(18-19)-18.0	(18-19)-19.0	(18-19)-20.0	(18-19)-21.0	(18-19)-22.0	(18-19)-23.0	(18-19)-24.0	(18-19)-25.0
1.0	0.858954007298589	0.03036526502012423	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	0.1106659339180017	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07	6.724437857082572e-07
2.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
3.0	9.99760057586178e-06	9.99760057586178e-06	0.9997600575861779	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06
4.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	9.99760057586178e-06	9.99760057586178e-06	0.9997600575861779	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06
7.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
8.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
9.0	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	0.9999400035997856	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06	2.499850008999464e-06
10.0	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05	0.9996101576616707	1.6243430763727806e-05	1.6243430763727806e-05	1.6243430763727806e-05
11.0	0.9997600575861777	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06
12.0	0.07397680191112692	0.5176157938819032	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	0.40670604588920906	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05	7.733446898908741e-05
13.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
14.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
15.0	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	0.884403095480977	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	0.11536695740685847	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06	9.997700528878356e-06
16.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
17.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
18.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
19.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
20.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
21.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
22.0	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05	0.9993763747496971	2.5984385429285558e-05	2.5984385429285558e-05	2.5984385429285558e-05
23.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
24.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
25.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
