	(7-8)-1.0	(7-8)-2.0	(7-8)-3.0	(7-8)-4.0	(7-8)-5.0	(7-8)-6.0	(7-8)-7.0	(7-8)-8.0	(7-8)-9.0	(7-8)-10.0	(7-8)-11.0	(7-8)-12.0	(7-8)-13.0	(7-8)-14.0	(7-8)-15.0	(7-8)-16.0	(7-8)-17.0	(7-8)-18.0	(7-8)-19.0	(7-8)-20.0	(7-8)-21.0	(7-8)-22.0	(7-8)-23.0	(7-8)-24.0	(7-8)-25.0	(7-8)-26.0	(7-8)-27.0	(7-8)-28.0	(7-8)-29.0	(7-8)-30.0	(7-8)-31.0	(7-8)-32.0	(7-8)-33.0	(7-8)-34.0	(7-8)-35.0	(7-8)-36.0	(7-8)-37.0
1.0	0.9427448091512434	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	0.017435693088132823	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	0.039804031714055346	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07	4.5488372262282355e-07
2.0	9.996401295533586e-06	0.9996401295533585	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06	9.996401295533586e-06
3.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
4.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
5.0	0.0033286493058670014	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	0.9966015885829346	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06	1.9932031771658696e-06
6.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
7.0	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	0.9999400035997859	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06	1.6665666726663099e-06
8.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
9.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
10.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
