	(14-15)-1.0	(14-15)-2.0	(14-15)-3.0	(14-15)-4.0	(14-15)-5.0	(14-15)-6.0	(14-15)-7.0	(14-15)-8.0	(14-15)-9.0	(14-15)-10.0	(14-15)-11.0	(14-15)-12.0	(14-15)-13.0	(14-15)-14.0	(14-15)-15.0	(14-15)-16.0	(14-15)-17.0	(14-15)-18.0	(14-15)-19.0	(14-15)-20.0	(14-15)-21.0	(14-15)-22.0	(14-15)-23.0	(14-15)-24.0	(14-15)-25.0	(14-15)-26.0	(14-15)-27.0	(14-15)-28.0	(14-15)-29.0	(14-15)-30.0	(14-15)-31.0	(14-15)-32.0	(14-15)-33.0	(14-15)-34.0	(14-15)-35.0	(14-15)-36.0	(14-15)-37.0
1.0	0.9998200323941678	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06	4.99910016197084e-06
2.0	3.529364014902037e-07	0.9886214728968913	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	0.011366174329057099	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07	3.529364014902037e-07
3.0	1.4992653524817107e-05	0.9994602644731091	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05	1.4992653524817107e-05
4.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
5.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
6.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
7.0	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	0.9996092938047738	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05	1.0852949867419226e-05
8.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
9.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
10.0	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004	0.027027027027027004
