,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999450030248332,1.0,1.0,2008-04-04 18,"明德广场, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.96961401289683,116.30247785218252,0.13556391742092952,0.9999999998625002
1,4.999725015124167e-06,1.0,2.0,2008-04-04 18,"方正国际大厦, 中关村地下环廊, 中关村, 稻香园南社区, 海淀区, 北京市, 100080, 中国",39.98319375000003,116.30685833333335,0.0,0.9999999998625002
2,4.999725015124167e-06,1.0,3.0,2008-04-04 18,"万泉庄路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.9677888888889,116.29371111111134,0.0,0.9999999998625002
3,4.999725015124167e-06,1.0,4.0,2008-04-04 18,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.968103055555545,116.31032916666678,0.0,0.9999999998625002
4,4.999725015124167e-06,1.0,5.0,2008-04-04 18,"中关村大街, 中关村, 稻香园南社区, 海淀区, 北京市, 100872, 中国",39.96737999999998,116.3143600000002,0.0,0.9999999998625002
5,4.999725015124167e-06,1.0,6.0,2008-04-04 18,"Cyber Tower B, 篱笆房路, 中关村, 稻香园南社区, 海淀区, 北京市, 100098, 中国",39.9635833333333,116.31675,0.0,0.9999999998625002
6,4.999725015124167e-06,1.0,7.0,2008-04-04 18,"北京城乡仓储大超市, 万泉河路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.96665,116.300666666667,0.0,0.9999999998625002
7,4.999725015124167e-06,1.0,8.0,2008-04-04 18,"稻香园南社区, 海淀区, 100048, 中国",39.95271933760685,116.3117159188034,0.0,0.9999999998625002
8,4.999725015124167e-06,1.0,9.0,2008-04-04 18,"银丰大厦, 苏州街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9764666666667,116.30008333333299,0.0,0.9999999998625002
9,4.999725015124167e-06,1.0,10.0,2008-04-04 18,"麦当劳, 海淀大街, 科育社区, 稻香园南社区, 海淀区, 北京市, 100080, 中国",39.9811,116.3009,0.0,0.9999999998625002
10,4.999725015124167e-06,1.0,11.0,2008-04-04 18,"希格玛大厦, 知春路, 新科祥园, 稻香园南社区, 海淀区, 北京市, 100098, 中国",39.97630555555553,116.33036111111099,0.0,0.9999999998625002
11,4.999725015124167e-06,1.0,12.0,2008-04-04 18,"万泉小学, 万柳东路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.96964000000001,116.2957099999997,0.0,0.9999999998625002
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999450030248332,1.0,1.0,2008-04-04 19,"明德广场, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.96961401289683,116.30247785218252,0,
1,4.999725015124167e-06,1.0,2.0,2008-04-04 19,"方正国际大厦, 中关村地下环廊, 中关村, 稻香园南社区, 海淀区, 北京市, 100080, 中国",39.98319375000003,116.30685833333335,0,
2,4.999725015124167e-06,1.0,3.0,2008-04-04 19,"万泉庄路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.9677888888889,116.29371111111134,0,
3,4.999725015124167e-06,1.0,4.0,2008-04-04 19,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.968103055555545,116.31032916666678,0,
4,4.999725015124167e-06,1.0,5.0,2008-04-04 19,"中关村大街, 中关村, 稻香园南社区, 海淀区, 北京市, 100872, 中国",39.96737999999998,116.3143600000002,0,
5,4.999725015124167e-06,1.0,6.0,2008-04-04 19,"Cyber Tower B, 篱笆房路, 中关村, 稻香园南社区, 海淀区, 北京市, 100098, 中国",39.9635833333333,116.31675,0,
6,4.999725015124167e-06,1.0,7.0,2008-04-04 19,"北京城乡仓储大超市, 万泉河路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.96665,116.300666666667,0,
7,4.999725015124167e-06,1.0,8.0,2008-04-04 19,"稻香园南社区, 海淀区, 100048, 中国",39.95271933760685,116.3117159188034,0,
8,4.999725015124167e-06,1.0,9.0,2008-04-04 19,"银丰大厦, 苏州街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.9764666666667,116.30008333333299,0,
9,4.999725015124167e-06,1.0,10.0,2008-04-04 19,"麦当劳, 海淀大街, 科育社区, 稻香园南社区, 海淀区, 北京市, 100080, 中国",39.9811,116.3009,0,
10,4.999725015124167e-06,1.0,11.0,2008-04-04 19,"希格玛大厦, 知春路, 新科祥园, 稻香园南社区, 海淀区, 北京市, 100098, 中国",39.97630555555553,116.33036111111099,0,
