,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.05555555555555556,2.0,1.0,2008-06-02 12,"ICBC, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.976750957780816,116.33078108946795,1.0,0.2357022603955159
1,0.05555555555555556,2.0,2.0,2008-06-02 12,"清华大学, 30, 双清路, 五道口, 后八家, 海淀区, 100084, 中国",40.0049,116.321133333333,0.0,0.2357022603955159
2,0.05555555555555556,2.0,17.0,2008-06-02 12,"新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.971205,116.33051299999998,0.0,0.2357022603955159
3,0.05555555555555556,2.0,16.0,2008-06-02 12,"Guanghuali, 深沟, 朝阳区 / Chaoyang, 北京市, 100022, 中国",39.908466875,116.44857012500002,0.0,0.2357022603955159
4,0.05555555555555556,2.0,15.0,2008-06-02 12,"北京大学口腔医院, 中关村南大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.95099655,116.31855475,0.0,0.2357022603955159
5,0.05555555555555556,2.0,14.0,2008-06-02 12,"东升大厦, 8, 中关村东路, 五道口, 西洼村, 海淀区, 100083, 中国",39.992527333333335,116.32688666666668,0.0,0.2357022603955159
6,0.05555555555555556,2.0,13.0,2008-06-02 12,"清华大学, 30, 双清路, 五道口, 后八家, 海淀区, 100084, 中国",39.99459918181818,116.32688845454548,0.0,0.2357022603955159
7,0.05555555555555556,2.0,12.0,2008-06-02 12,"西三旗生态园, 西小口路, 西小口, 海淀区, 100085, 中国",40.046643785714274,116.33408897619049,0.0,0.2357022603955159
8,0.05555555555555556,2.0,11.0,2008-06-02 12,"北庄子, 海淀区, 中国",40.10175275188584,116.1827415438884,0.0,0.2357022603955159
9,0.05555555555555556,2.0,10.0,2008-06-02 12,"马连洼北路, 肖家河东村, 海淀区, 100093, 中国",40.03293503215134,116.26941925277245,0.0,0.2357022603955159
10,0.05555555555555556,2.0,9.0,2008-06-02 12,"新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97398225,116.33005949999999,0.0,0.2357022603955159
11,0.05555555555555556,2.0,8.0,2008-06-02 12,"中关村北大街, 新科祥园, 西洼村, 海淀区, 100084, 中国",40.002510428571426,116.30931657142857,0.0,0.2357022603955159
12,0.05555555555555556,2.0,7.0,2008-06-02 12,"Xiaoyun Road, 酒仙桥, 牛王庙村, 朝阳区 / Chaoyang, 北京市, 100016, 中国",39.95369166666665,116.455375,0.0,0.2357022603955159
