	(10-11)-1.0	(10-11)-2.0	(10-11)-19.0	(10-11)-20.0	(10-11)-21.0	(10-11)-30.0	(10-11)-22.0	(10-11)-100.0	(10-11)-104.0	(10-11)-83.0	(10-11)-110.0	(10-11)-113.0	(10-11)-115.0	(10-11)-127.0
1.0	1.0693166671918797e-05	1.0693166671918797e-05	0.3737089484920535	0.31306265371226605	0.3131107729622897	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05	1.0693166671918797e-05
2.0	6.992493558165306e-06	0.6992493558165306	6.992493558165306e-06	0.3006667342607709	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06	6.992493558165306e-06
19.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
20.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
21.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
30.0	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	0.9998655399604898	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05	1.0343079962351194e-05
22.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
100.0	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	0.9996590467013959	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05	2.6227176815679253e-05
104.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
83.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
110.0	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05	0.9994004519669787	4.611907946317391e-05	4.611907946317391e-05	4.611907946317391e-05
113.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
115.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
127.0	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.07142857142857142
