	(7-8)-1.0	(7-8)-3.0	(7-8)-5.0	(7-8)-6.0	(7-8)-14.0	(7-8)-18.0	(7-8)-19.0	(7-8)-20.0	(7-8)-22.0	(7-8)-23.0	(7-8)-24.0	(7-8)-25.0	(7-8)-26.0	(7-8)-30.0	(7-8)-51.0	(7-8)-55.0	(7-8)-58.0	(7-8)-76.0	(7-8)-85.0	(7-8)-88.0	(7-8)-89.0	(7-8)-99.0	(7-8)-107.0	(7-8)-108.0	(7-8)-109.0	(7-8)-110.0	(7-8)-111.0	(7-8)-12.0	(7-8)-82.0	(7-8)-142.0	(7-8)-152.0	(7-8)-178.0	(7-8)-2.0	(7-8)-201.0	(7-8)-202.0	(7-8)-231.0	(7-8)-232.0	(7-8)-13.0	(7-8)-233.0	(7-8)-234.0	(7-8)-236.0	(7-8)-248.0	(7-8)-253.0	(7-8)-100.0	(7-8)-278.0	(7-8)-279.0	(7-8)-280.0	(7-8)-289.0	(7-8)-295.0	(7-8)-297.0	(7-8)-298.0	(7-8)-299.0	(7-8)-15.0	(7-8)-102.0	(7-8)-123.0	(7-8)-4.0	(7-8)-120.0	(7-8)-288.0	(7-8)-386.0	(7-8)-403.0	(7-8)-404.0	(7-8)-406.0	(7-8)-419.0	(7-8)-8.0
1.0	0.9996850991937519	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06	4.99842549596876e-06
3.0	0.2717711386925905	0.6173365688266796	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	0.030456867989731917	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07	0.00041471528393857915	0.012039197146649382	6.794278467314764e-07	6.794278467314764e-07	0.04957719004851051	0.018365594624637112	6.794278467314764e-07	6.794278467314764e-07	6.794278467314764e-07
5.0	1.1693154212376945e-05	0.9992633312846236	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05	1.1693154212376945e-05
6.0	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976
14.0	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976
18.0	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976
19.0	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976
20.0	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976
22.0	0.9993703966501063	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06	9.993703966501063e-06
23.0	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976	0.015624999999999976
