	(15-16)-1.0	(15-16)-2.0	(15-16)-3.0	(15-16)-4.0	(15-16)-11.0	(15-16)-12.0	(15-16)-13.0	(15-16)-24.0	(15-16)-25.0	(15-16)-27.0	(15-16)-28.0	(15-16)-46.0	(15-16)-47.0	(15-16)-49.0	(15-16)-51.0	(15-16)-58.0	(15-16)-62.0	(15-16)-66.0	(15-16)-14.0	(15-16)-23.0	(15-16)-79.0	(15-16)-80.0	(15-16)-85.0	(15-16)-88.0	(15-16)-89.0	(15-16)-96.0	(15-16)-102.0	(15-16)-103.0	(15-16)-104.0	(15-16)-105.0	(15-16)-52.0	(15-16)-101.0	(15-16)-114.0	(15-16)-148.0	(15-16)-166.0	(15-16)-187.0	(15-16)-200.0	(15-16)-201.0	(15-16)-204.0	(15-16)-217.0	(15-16)-18.0	(15-16)-19.0	(15-16)-253.0	(15-16)-269.0	(15-16)-272.0	(15-16)-298.0	(15-16)-55.0	(15-16)-304.0	(15-16)-318.0	(15-16)-323.0	(15-16)-324.0	(15-16)-326.0	(15-16)-327.0	(15-16)-77.0	(15-16)-5.0	(15-16)-366.0	(15-16)-371.0	(15-16)-372.0	(15-16)-373.0	(15-16)-94.0	(15-16)-384.0	(15-16)-387.0	(15-16)-388.0	(15-16)-391.0	(15-16)-414.0	(15-16)-63.0	(15-16)-444.0	(15-16)-445.0	(15-16)-459.0	(15-16)-386.0	(15-16)-470.0	(15-16)-484.0	(15-16)-485.0	(15-16)-486.0	(15-16)-504.0	(15-16)-517.0	(15-16)-518.0	(15-16)-519.0
1.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
2.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
3.0	1.1179325700338209e-06	1.1179325700338209e-06	0.8303300767007874	1.1179325700338209e-06	0.10955309934564691	1.1179325700338209e-06	0.06003297901081618	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06	1.1179325700338209e-06
4.0	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	0.9992305924438134	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06	9.992305924438134e-06
11.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
12.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
13.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
24.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
25.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
27.0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128	0.0128205128205128
