Timestamp	Latitude	Longitude	0	Altitude	NumDays	ClusterId	ClusterMeanLat	ClusterMeanLon	StayPoint	SignificantPlace	Timestamp	X	Y
2009-03-02 00:34:00	39.859687025	116.25774037499998	0.0	241.97500000000002	39874.02398148147	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:34:00	-865.9252013733677	-989.310553309329
2009-03-02 00:36:00	39.8597183	116.2577433	0.0	246.1	39874.0254398148	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:36:00	-865.9206572772716	-989.2497897259049
2009-03-02 00:37:00	39.85983494999999	116.2576583	0.0	246.1	39874.025868055556	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:37:00	-866.0462134508354	-989.0231527313247
2009-03-02 00:38:00	39.8598116	116.2576966	0.0	246.1	39874.026527777794	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:38:00	-865.9894543373705	-989.0685189878395
2009-03-02 00:40:00	39.8596333	116.25773244999999	0.0	249.3	39874.0284201389	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:40:00	-865.9373167687054	-989.4149345569398
2009-03-02 00:41:00	39.85985026	116.25785128	0.0	249.3	39874.02903703704	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:41:00	-865.7593825027653	-988.993407232916
2009-03-02 00:42:00	39.86004665	116.25787365000001	0.0	246.1	39874.02944155093	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:42:00	-865.7249012165998	-988.6118449580019
2009-03-02 00:44:00	39.85977996666666	116.2577466	0.0	246.1	39874.030922067934	9.0	39.8668889984122	116.2662246355392	1.0	-1.0	2009-03-02 00:44:00	-865.9153635333627	-989.1299787700709
2009-03-02 05:52:00	39.70723027999999	116.05506195999999	0.0	224.42	39874.2449050926	4.0	39.7082273559484	116.19107475545138	1.0	-1.0	2009-03-02 05:52:00	-1168.3688505993423	-1285.5157697032425
2009-03-02 05:53:00	39.70725728	116.05497562000001	0.0	222.44	39874.24527777776	4.0	39.7082273559484	116.19107475545138	1.0	-1.0	2009-03-02 05:53:00	-1168.4970497107531	-1285.4633119333616
2009-03-02 06:16:00	39.707244939999995	116.05444928000001	0.0	219.8	39874.261731481485	4.0	39.7082273559484	116.19107475545138	1.0	-1.0	2009-03-02 06:16:00	-1169.2800738268097	-1285.487287077081
2009-03-03 01:52:00	39.98875096	116.36226794	0.0	122.04	39875.07792592594	1.0	39.95506616803162	116.3789666291274	1.0	-1.0	2009-03-03 01:52:00	-709.9439772772965	-738.5547681499122
2009-03-03 01:53:00	39.988844900000004	116.36215659999999	0.0	114.8	39875.07855902775	1.0	39.95506616803162	116.3789666291274	1.0	-1.0	2009-03-03 01:53:00	-710.1087629196195	-738.3722539684054
