	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0	(21-22)-11.0	(21-22)-12.0	(21-22)-13.0	(21-22)-14.0	(21-22)-15.0	(21-22)-16.0	(21-22)-17.0	(21-22)-18.0	(21-22)-19.0	(21-22)-20.0	(21-22)-21.0	(21-22)-22.0	(21-22)-23.0	(21-22)-24.0	(21-22)-25.0
1.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
2.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
3.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
4.0	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	0.998086542589965	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05	7.972739208473136e-05
5.0	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	0.9997257307712403	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05	1.1427884531695241e-05
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	0.9999593056500464	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06	1.6955979147797726e-06
8.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
9.0	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	0.9976666267799456	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05	9.722388416896024e-05
10.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
11.0	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	0.9995680138235586	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05	1.7999424018431428e-05
