	(5-6)-1.0	(5-6)-2.0	(5-6)-3.0	(5-6)-4.0	(5-6)-5.0	(5-6)-6.0	(5-6)-7.0	(5-6)-8.0	(5-6)-9.0	(5-6)-10.0	(5-6)-11.0	(5-6)-12.0	(5-6)-13.0	(5-6)-14.0	(5-6)-15.0	(5-6)-16.0	(5-6)-17.0	(5-6)-18.0	(5-6)-19.0	(5-6)-20.0	(5-6)-21.0	(5-6)-22.0	(5-6)-23.0	(5-6)-24.0	(5-6)-25.0
1.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
2.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
3.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
4.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	0.9999700008999739	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06	1.2499625011249676e-06
8.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
9.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
10.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
11.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
12.0	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	0.9991535585807995	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05	3.526839246667136e-05
13.0	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	0.9996652439534697	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05	1.3948168605462114e-05
14.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
15.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
16.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
