,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9735286070450442,1.0,1.0,2011-04-01 17,"ICBC, 星规路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97687604669589,116.33065458125785,1.0,0.9996307086945231
1,0.02646479703107766,1.0,13.0,2011-04-01 17,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.9750514,116.3330426,0.0,0.9996307086945231
2,5.996294434884731e-07,1.0,2.0,2011-04-01 17,"北京科技大学, 30号, 北京科技大学北门, 五道口, 后八家, 海淀区, 100083, 中国",39.987753272747575,116.35267458457187,0.0,0.9996307086945231
3,5.996294434884731e-07,1.0,3.0,2011-04-01 17,"锦秋国际大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97496783333333,116.34222875000002,0.0,0.9996307086945231
4,5.996294434884731e-07,1.0,4.0,2011-04-01 17,"科大天工大厦, 北四环中路, 五道口, 后八家, 海淀区, 010-62332281, 中国",39.985881414452216,116.34888167095734,0.0,0.9996307086945231
5,5.996294434884731e-07,1.0,5.0,2011-04-01 17,"荣丰2008小区, home guanganmen, 广安路, 宣武, 西城区, 100032, 中国",39.892055,116.32896,0.0,0.9996307086945231
6,5.996294434884731e-07,1.0,6.0,2011-04-01 17,"广安路, 宣武, 西城区, 100032, 中国",39.888767555555546,116.32921133333332,0.0,0.9996307086945231
7,5.996294434884731e-07,1.0,7.0,2011-04-01 17,"中国科学院大学中关村校区, 中关村南四街, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.98189925,116.32910175,0.0,0.9996307086945231
8,5.996294434884731e-07,1.0,8.0,2011-04-01 17,"北京科技大学, 30号, 北京科技大学北门, 五道口, 后八家, 海淀区, 100083, 中国",39.989673,116.353166,0.0,0.9996307086945231
9,5.996294434884731e-07,1.0,9.0,2011-04-01 17,"新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.9771665,116.3225765,0.0,0.9996307086945231
10,5.996294434884731e-07,1.0,10.0,2011-04-01 17,"经管楼, 志新路, 五道口, 后八家, 海淀区, 010-62332281, 中国",39.99173,116.35128355555557,0.0,0.9996307086945231
11,5.996294434884731e-07,1.0,11.0,2011-04-01 17,"自动化大厦, 中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.976494,116.32704,0.0,0.9996307086945231
