	(15-16)-1.0	(15-16)-2.0	(15-16)-3.0	(15-16)-4.0	(15-16)-5.0	(15-16)-6.0	(15-16)-7.0	(15-16)-8.0	(15-16)-9.0	(15-16)-10.0	(15-16)-11.0	(15-16)-12.0	(15-16)-13.0	(15-16)-14.0	(15-16)-15.0	(15-16)-16.0	(15-16)-17.0	(15-16)-18.0	(15-16)-19.0	(15-16)-20.0	(15-16)-21.0	(15-16)-22.0	(15-16)-23.0	(15-16)-24.0	(15-16)-25.0
1.0	0.8666509336794598	0.03332926675613139	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	0.09999780004839902	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07	9.999780004839902e-07
2.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
3.0	4.999425066117393e-06	4.999425066117393e-06	0.5915819680736711	0.4083030451498075	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06
4.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
8.0	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	0.9999200063994876	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06	3.3330666879982926e-06
9.0	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	0.7066038769412745	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	4.0221765821458745e-06	0.2933036129973357	4.0221765821458745e-06
10.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
