	(10-11)-1.0	(10-11)-2.0	(10-11)-3.0	(10-11)-4.0	(10-11)-5.0	(10-11)-6.0	(10-11)-7.0	(10-11)-8.0	(10-11)-9.0	(10-11)-10.0	(10-11)-11.0	(10-11)-12.0	(10-11)-13.0	(10-11)-14.0	(10-11)-15.0	(10-11)-16.0	(10-11)-17.0	(10-11)-18.0	(10-11)-19.0	(10-11)-20.0	(10-11)-21.0	(10-11)-22.0	(10-11)-23.0	(10-11)-24.0	(10-11)-25.0
1.0	0.9999760005759871	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07	9.999760005759872e-07
2.0	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.9947576865581661	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171	0.00021842972674304171
3.0	4.9994250661173946e-06	4.9994250661173946e-06	0.6350818220847034	4.9994250661173946e-06	0.36480319113877524	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06	4.9994250661173946e-06
4.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
8.0	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	0.9999657154611851	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06
9.0	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	0.9997600575861781	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06	9.997600575861782e-06
10.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
