	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0	(21-22)-11.0	(21-22)-12.0	(21-22)-13.0	(21-22)-14.0	(21-22)-15.0	(21-22)-16.0	(21-22)-17.0	(21-22)-18.0	(21-22)-19.0	(21-22)-20.0	(21-22)-21.0	(21-22)-22.0	(21-22)-23.0	(21-22)-24.0	(21-22)-25.0
1.0	0.9971667538611939	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	0.0028141337760244213	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07	8.309722948843283e-07
2.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
3.0	6.816957864383435e-06	6.816957864383435e-06	0.9884917589848958	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	0.01135145098422244	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06	6.816957864383435e-06
4.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	1.8743088486120778e-05	1.8743088486120778e-05	0.9639044445176673	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	0.0356644644471537	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05	1.8743088486120778e-05
8.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
9.0	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	0.9999657154611851	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06	1.428522450658836e-06
10.0	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	0.9997516490619318	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05	1.034795575286945e-05
11.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
12.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
13.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
