,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999500490068544,1.0,1.0,2010-06-02 20,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,1.0,0.9999999996880813
1,1.248774828643444e-05,1.0,2.0,2010-06-02 20,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0.0,0.9999999996880813
2,1.248774828643444e-05,1.0,3.0,2010-06-02 20,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0.0,0.9999999996880813
3,1.248774828643444e-05,1.0,4.0,2010-06-02 20,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0.0,0.9999999996880813
4,1.248774828643444e-05,1.0,5.0,2010-06-02 20,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0.0,0.9999999996880813
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999896295725764,1.0,1.0,2010-06-02 21,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,1.0,0.9999999999865564
1,2.5926068558497942e-06,1.0,2.0,2010-06-02 21,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0.0,0.9999999999865564
2,2.5926068558497942e-06,1.0,3.0,2010-06-02 21,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0.0,0.9999999999865564
3,2.5926068558497942e-06,1.0,4.0,2010-06-02 21,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0.0,0.9999999999865564
4,2.5926068558497942e-06,1.0,5.0,2010-06-02 21,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0.0,0.9999999999865564
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999900000999994,1.0,1.0,2010-06-02 22,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,1.0,0.9999999999874999
1,2.4999750002499985e-06,1.0,2.0,2010-06-02 22,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0.0,0.9999999999874999
2,2.4999750002499985e-06,1.0,3.0,2010-06-02 22,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0.0,0.9999999999874999
3,2.4999750002499985e-06,1.0,4.0,2010-06-02 22,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0.0,0.9999999999874999
4,2.4999750002499985e-06,1.0,5.0,2010-06-02 22,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0.0,0.9999999999874999
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.2,1.0,1.0,2010-06-02 23,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,0,
1,0.2,1.0,2.0,2010-06-02 23,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0,
2,0.2,1.0,3.0,2010-06-02 23,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0,
3,0.2,1.0,4.0,2010-06-02 23,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0,
4,0.2,1.0,5.0,2010-06-02 23,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0,
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.999986666844442,1.0,1.0,2010-06-03 0,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,0,
1,3.333288889481474e-06,1.0,2.0,2010-06-03 0,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0,
2,3.333288889481474e-06,1.0,3.0,2010-06-03 0,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0,
3,3.333288889481474e-06,1.0,4.0,2010-06-03 0,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0,
4,3.333288889481474e-06,1.0,5.0,2010-06-03 0,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0,
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999900000999994,1.0,1.0,2010-06-03 22,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,1.0,0.9999999999874999
1,2.4999750002499985e-06,1.0,2.0,2010-06-03 22,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0.0,0.9999999999874999
2,2.4999750002499985e-06,1.0,3.0,2010-06-03 22,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0.0,0.9999999999874999
3,2.4999750002499985e-06,1.0,4.0,2010-06-03 22,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0.0,0.9999999999874999
4,2.4999750002499985e-06,1.0,5.0,2010-06-03 22,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0.0,0.9999999999874999
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.2,1.0,1.0,2010-06-03 23,"西下庄, 香山南路, 石景山区, 100195, 中国",39.942264727272736,116.19699173636364,0,
1,0.2,1.0,2.0,2010-06-03 23,"香山南路, 石景山区, 100195, 中国",39.94278749305555,116.20074889930555,0,
2,0.2,1.0,3.0,2010-06-03 23,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,0,
3,0.2,1.0,4.0,2010-06-03 23,"西五环, 南辛庄, 海淀区, 100195, 中国",39.945933375,116.207737875,0,
4,0.2,1.0,5.0,2010-06-03 23,"中关村东路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.97948841666667,116.3272188125,0,
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.999997581396006,3.0,3.0,2010-06-03 10,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97569548238095,116.33056151142857,1.0,0.9999999999992688
