	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	203.0	0	2009-10-01 04:46:00	2009-10-01 04:46:00	39.929239949999996	119.58234329999999	Y
1	204.0	0	2009-10-01 05:43:00	2009-10-01 05:43:00	39.92911526	119.58256659999999	Y
2	465.0	0	2009-10-01 11:03:00	2009-10-01 11:03:00	41.8025338	123.45369993333334	Y
3	466.0	0	2009-10-02 00:36:00	2009-10-02 00:36:00	41.80257075	123.45366829999999	Y
4	726.0	0	2009-10-02 05:56:00	2009-10-02 05:56:00	43.93167995	126.7727783	Y
5	727.0	0	2009-10-02 06:42:00	2009-10-02 06:42:00	43.931683299999996	126.7727716	Y
6	983.0	0	2009-10-02 11:26:00	2009-10-02 11:53:00	42.44839898380952	128.12584742714284	N
7	1014.0	0	2009-10-02 12:39:00	2009-10-02 12:39:00	42.20281135384615	128.17277956923076	Y
8	1015.0	0	2009-10-03 00:58:00	2009-10-03 00:58:00	42.18257468461539	128.17140686923076	Y
9	1031.0	0	2009-10-03 01:33:00	2009-10-03 01:59:00	42.05827680335406	128.0612372751726	N
10	1034.0	0	2009-10-03 02:03:00	2009-10-03 02:49:00	42.07177072533632	128.06428105592536	N
11	1047.0	0	2009-10-03 03:04:00	2009-10-03 03:59:00	42.02618211826633	128.06617322990618	N
12	1048.0	0	2009-10-03 04:00:00	2009-10-03 04:59:00	42.026671702017055	128.06731333634497	N
13	1049.0	0	2009-10-03 05:00:00	2009-10-03 05:35:00	42.027061431736456	128.0667169148389	N
14	1070.0	0	2009-10-03 07:18:00	2009-10-03 07:40:00	42.094647573292974	128.0678686163549	N
15	1090.0	0	2009-10-03 09:30:00	2009-10-03 09:30:00	42.06367996666666	128.07028436666667	Y
16	1091.0	0	2009-10-03 20:33:00	2009-10-03 20:33:00	42.054850348275856	128.06040477586205	Y
17	1101.0	0	2009-10-03 22:12:00	2009-10-03 22:38:00	42.02501864765363	128.05322868756988	N
18	1110.0	0	2009-10-04 00:12:00	2009-10-04 00:12:00	42.0574749375	128.0606709875	Y
19	1111.0	0	2009-10-04 02:41:00	2009-10-04 02:41:00	42.086361371428566	128.07537492857145	Y
20	1125.0	0	2009-10-04 03:00:00	2009-10-04 03:31:00	42.185085463040096	128.17187030850175	N
21	1208.0	0	2009-10-04 05:32:00	2009-10-04 05:32:00	42.0517783	127.66171659999999	Y
22	1209.0	0	2009-10-04 06:45:00	2009-10-04 06:45:00	42.05175993333333	127.66262046666667	Y
23	1340.0	0	2009-10-04 09:25:00	2009-10-04 09:45:00	41.41881264160714	128.2026440680357	N
24	1343.0	0	2009-10-04 09:51:00	2009-10-04 09:51:00	41.41561731666667	128.19081508333332	Y
25	1344.0	0	2009-10-05 00:32:00	2009-10-05 00:32:00	41.41563745	128.191452025	Y
