	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	1.0	1	2009-01-07 10:37:00.000000	2009-01-07 11:02:00.000000	39.97316031890756	116.34167991663016	N	25.0
1	2.0	1	2009-01-07 10:57:00.000000	2009-01-07 12:10:00.000000	39.9732729595222	116.3417997956386	Y	73.0
2	3.0	1	2009-01-07 11:02:00.000000	2009-01-07 12:56:00.000000	39.9732729595222	116.3417997956386	N	114.0
3	5.0	7	2009-01-07 12:56:00.000000	2009-01-07 14:00:00.000000	39.97355970504819	116.33919374662823	N	64.0
4	6.0	7	2009-01-07 13:59:00.000000	2009-01-07 15:00:00.000000	39.973795772414356	116.3394150088966	N	61.0
5	7.0	7	2009-01-07 14:59:00.000000	2009-01-08 00:12:00.000000	39.97328430287385	116.3387465044483	N	553.0
6	8.0	7	2009-01-08 15:53:00.000000	2009-01-09 00:16:27.731935	39.97328430287385	116.3387465044483	Y	503.45
7	9.0	14	2009-01-09 00:20:32.268065	2009-01-09 01:28:00.000000	39.973612	116.33192975000001	Y	67.45
8	10.0	14	2009-01-09 01:28:00.000000	2009-01-09 02:36:00.000000	39.972679790303694	116.3336545217436	Y	68.0
9	12.0	3	2009-01-09 02:31:00.000000	2009-01-09 04:30:00.000000	39.973466332462976	116.33350731122779	N	119.0
10	30.0	3	2009-01-09 02:56:00.000000	2009-01-09 05:00:00.000000	39.97372286218923	116.33358634966996	N	124.0
11	31.0	3	2009-01-09 04:59:00.000000	2009-01-09 05:33:00.000000	39.97400921250035	116.3336645435287	N	34.0
12	33.0	3	2009-01-09 05:25:00.000000	2009-01-09 06:15:00.000000	39.974006489715435	116.33366536905228	N	50.0
13	36.0	3	2009-01-09 05:59:00.000000	2009-01-09 08:13:00.000000	39.97443724844941	116.33349805641967	N	134.0
14	45.0	3	2009-01-09 06:48:00.000000	2009-01-09 09:00:00.000000	39.9741847578955	116.33370862751192	N	132.0
15	48.0	3	2009-01-09 08:45:00.000000	2009-01-09 10:08:00.000000	39.97437176871664	116.33374648078066	N	83.0
16	54.0	3	2009-01-09 09:49:00.000000	2009-01-09 11:02:00.000000	39.97384194276095	116.33372722171049	N	73.0
17	55.0	3	2009-01-09 10:59:00.000000	2009-01-09 12:00:00.000000	39.974015967496776	116.33365792530685	N	61.0
18	65.0	3	2009-01-09 11:45:00.000000	2009-01-09 13:10:00.000000	39.973882196568894	116.33371661225806	N	85.0
19	77.0	3	2009-01-09 12:36:00.000000	2009-01-09 13:33:36.460701	39.973882196568894	116.33371661225806	N	57.6
20	91.0	5	2009-01-09 13:58:23.539299	2009-01-09 15:01:00.000000	39.95124703560424	116.36184505756063	N	62.6
21	92.0	5	2009-01-09 14:55:00.000000	2009-01-09 16:08:00.000000	39.95121929310822	116.3617395465417	N	73.0
22	95.0	5	2009-01-09 15:59:00.000000	2009-01-09 17:10:00.000000	39.95118165408497	116.3618214286399	N	71.0
23	96.0	5	2009-01-09 16:41:00.000000	2009-01-09 18:00:00.000000	39.951240961726256	116.36178914288567	N	79.0
24	97.0	5	2009-01-09 17:59:00.000000	2009-01-09 19:00:00.000000	39.951244328868405	116.3617223162947	N	61.0
25	98.0	5	2009-01-09 18:59:00.000000	2009-01-09 20:01:00.000000	39.95120202219607	116.36182956940405	N	62.0
26	99.0	5	2009-01-09 19:57:00.000000	2009-01-09 21:00:00.000000	39.95122778131748	116.36174074952193	N	63.0
27	100.0	5	2009-01-09 20:38:00.000000	2009-01-09 22:04:00.000000	39.951271498396835	116.36175106543462	N	86.0
28	101.0	5	2009-01-09 21:59:00.000000	2009-01-09 23:08:00.000000	39.95120522776821	116.36185137620751	N	69.0
29	102.0	5	2009-01-09 22:51:00.000000	2009-01-10 00:00:00.000000	39.95119576853154	116.3619283380076	N	69.0
30	103.0	5	2009-01-09 23:59:00.000000	2009-01-10 10:04:00.000000	39.95119576853154	116.3619283380076	N	605.0
31	104.0	8	2009-01-11 10:04:00.000000	2009-01-11 19:53:00.000000	39.953165000000006	116.359898	Y	589.0
32	106.0	5	2009-01-11 19:53:00.000000	2009-01-11 20:26:00.000000	39.95101049696344	116.3619948008046	N	33.0
33	108.0	5	2009-01-11 20:20:00.000000	2009-01-11 21:00:00.000000	39.95108100436008	116.3619318657689	N	40.0
34	109.0	5	2009-01-11 20:59:00.000000	2009-01-11 22:04:00.000000	39.951060618151274	116.36181129235251	N	65.0
35	110.0	5	2009-01-11 21:55:00.000000	2009-01-11 23:00:00.000000	39.95110321992375	116.36179760292738	N	65.0
36	111.0	5	2009-01-11 22:59:00.000000	2009-01-11 23:53:06.989605	39.95110321992375	116.36179760292738	N	54.1
37	135.0	3	2009-01-12 01:49:27.210712	2009-01-12 02:45:36.299134	39.97381543750001	116.33366362499999	Y	56.15
38	136.0	12	2009-01-12 09:45:23.700866	2009-01-12 10:39:51.029787	39.99190028571429	116.33090142857142	Y	54.45
39	144.0	3	2009-01-12 11:01:08.970213	2009-01-12 11:37:24.790301	39.97499454640067	116.33344540807977	N	36.25
40	180.0	19	2009-01-12 12:59:35.209699	2009-01-12 13:54:00.000000	39.951249036858975	116.35917495608972	N	54.4
41	182.0	5	2009-01-12 13:54:00.000000	2009-01-12 15:00:00.000000	39.95136453790232	116.36193591206668	N	66.0
42	183.0	5	2009-01-12 14:59:00.000000	2009-01-12 15:44:00.000000	39.95139149117338	116.36192845603334	N	45.0
43	186.0	5	2009-01-12 15:36:00.000000	2009-01-12 18:58:00.000000	39.951260745586694	116.36176472801668	Y	202.0
44	187.0	5	2009-01-12 15:44:00.000000	2009-01-12 19:05:00.000000	39.95119929949743	116.36176354223801	Y	201.0
45	188.0	5	2009-01-12 18:58:00.000000	2009-01-12 20:00:30.000000	39.95119929949743	116.36176354223801	N	62.5
46	198.0	9	2009-01-14 00:37:59.053285	2009-01-14 02:47:00.000000	39.98480191666667	116.31938833333332	Y	129.0
47	199.0	9	2009-01-14 00:41:00.000000	2009-01-14 03:00:00.000000	39.98476618327969	116.31947204670607	Y	139.0
48	200.0	9	2009-01-14 02:47:00.000000	2009-01-14 03:40:00.483778	39.98476618327969	116.31947204670607	N	53.0
49	206.0	3	2009-01-14 03:59:59.516222	2009-01-14 05:29:00.000000	39.97362592784643	116.33372757409137	N	89.0
50	210.0	3	2009-01-14 04:52:00.000000	2009-01-14 06:04:00.000000	39.97387369561817	116.33372227852135	N	72.0
51	213.0	3	2009-01-14 05:59:00.000000	2009-01-14 07:00:00.000000	39.973920742866156	116.3337691090595	N	61.0
52	214.0	3	2009-01-14 06:59:00.000000	2009-01-14 08:00:00.000000	39.97421351263624	116.33375467435755	N	61.0
53	215.0	3	2009-01-14 07:59:00.000000	2009-01-14 09:06:00.000000	39.973921803929144	116.33379910661607	N	67.0
54	216.0	3	2009-01-14 08:54:00.000000	2009-01-14 10:00:00.000000	39.97381780816256	116.33370482023899	N	66.0
55	218.0	3	2009-01-14 09:42:00.000000	2009-01-14 10:43:49.170409	39.97381780816256	116.33370482023899	N	61.81666666666667
56	219.0	7	2009-01-14 10:45:10.829591	2009-01-14 11:32:00.000000	39.973773375	116.339400375	Y	46.81666666666667
57	220.0	7	2009-01-14 10:48:00.000000	2009-01-15 00:07:00.000000	39.9743668875	116.3389043375	Y	799.0
58	221.0	7	2009-01-14 11:32:00.000000	2009-01-15 00:08:07.293450	39.9743668875	116.3389043375	Y	756.1166666666667
59	265.0	10	2009-01-15 01:16:52.706550	2009-01-15 02:18:00.000000	39.912516533088365	116.46329064613553	N	61.11666666666667
60	266.0	10	2009-01-15 01:48:00.000000	2009-01-15 02:19:40.303924	39.912516533088365	116.46329064613553	Y	31.666666666666668
61	328.0	13	2009-01-15 03:37:19.696076	2009-01-15 04:00:00.000000	39.98777003398156	116.4061334856199	N	22.666666666666668
62	329.0	13	2009-01-15 03:59:00.000000	2009-01-15 05:00:00.000000	39.98793709836592	116.40612187266149	N	61.0
63	336.0	13	2009-01-15 04:35:00.000000	2009-01-15 07:25:00.000000	39.98791324635268	116.40616368376976	N	170.0
64	420.0	13	2009-01-15 05:21:00.000000	2009-01-15 08:24:00.000000	39.98791589590361	116.40615302370306	N	183.0
65	422.0	13	2009-01-15 07:47:00.000000	2009-01-15 09:47:00.000000	39.98824047920181	116.40644473060152	Y	120.0
66	423.0	13	2009-01-15 08:24:00.000000	2009-01-15 09:48:14.779025	39.98824047920181	116.40644473060152	Y	84.23333333333333
67	512.0	4	2009-01-15 12:20:45.220975	2009-01-15 13:07:00.000000	39.98682771428571	116.69812299999998	Y	46.233333333333334
68	513.0	4	2009-01-15 12:22:00.000000	2009-01-15 13:08:23.644591	39.98682771428571	116.69812299999998	Y	46.38333333333333
69	515.0	2	2009-01-15 13:10:36.355409	2009-01-15 14:35:00.000000	39.98064053499856	116.70107679369582	N	84.38333333333334
70	516.0	2	2009-01-15 13:50:00.000000	2009-01-15 14:40:12.046994	39.98064053499856	116.70107679369582	Y	50.2
71	531.0	16	2009-01-15 21:35:35.321241	2009-01-15 21:59:37.924416	39.959170165314006	116.43000090378074	N	24.033333333333335
72	564.0	6	2009-01-15 22:59:22.075584	2009-01-16 00:18:00.000000	39.9457189932703	116.65532920549654	N	78.61666666666666
73	565.0	6	2009-01-15 23:52:00.000000	2009-01-16 01:38:00.000000	39.94563118413515	116.65548597774827	N	106.0
74	566.0	6	2009-01-16 00:47:00.000000	2009-01-16 01:39:38.101357	39.94563118413515	116.65548597774827	Y	52.63333333333333
75	595.0	18	2009-01-16 02:19:21.898643	2009-01-16 02:52:14.078524	39.97634778446091	116.7023280794876	N	32.86666666666667
76	597.0	2	2009-01-16 02:55:45.921476	2009-01-16 04:00:00.000000	39.98071440062886	116.70100538876466	N	64.23333333333333
77	598.0	2	2009-01-16 03:59:00.000000	2009-01-16 08:32:00.000000	39.98064096553624	116.70113007064741	N	273.0
78	599.0	2	2009-01-16 04:51:00.000000	2009-01-16 09:00:00.000000	39.98058399803012	116.701080469326	N	249.0
79	600.0	2	2009-01-16 08:59:00.000000	2009-01-16 10:00:00.000000	39.98055985424105	116.70101993522798	N	61.0
80	601.0	2	2009-01-16 09:59:00.000000	2009-01-16 11:00:00.000000	39.98056093983239	116.7010001992524	N	61.0
81	602.0	2	2009-01-16 10:59:00.000000	2009-01-16 12:12:00.000000	39.98055905324952	116.70098905795953	N	73.0
82	603.0	2	2009-01-16 11:59:00.000000	2009-01-16 13:53:00.000000	39.98054802662476	116.70098752897977	Y	114.0
83	604.0	2	2009-01-16 12:12:00.000000	2009-01-16 14:01:51.371420	39.98054802662476	116.70098752897977	Y	109.85
84	654.0	17	2009-01-18 03:59:33.467998	2009-01-18 04:53:33.775178	39.97920081310376	116.47135046942914	N	54.0
85	671.0	15	2009-01-18 05:31:26.224822	2009-01-18 07:37:00.000000	39.983181878787875	116.30913100757576	Y	125.55
86	672.0	15	2009-01-18 05:32:00.000000	2009-01-18 07:37:27.899432	39.983181878787875	116.30913100757576	Y	125.45
87	723.0	11	2009-01-18 08:35:32.100568	2009-01-18 09:01:00.000000	40.044824126318126	116.59624057086614	N	25.45
88	724.0	11	2009-01-18 08:59:00.000000	2009-01-18 09:35:26.188259	40.044824126318126	116.59624057086614	N	36.43333333333333
89	747.0	2	2009-01-18 09:59:33.811741	2009-01-18 14:03:00.000000	39.980483376283026	116.70104959985973	Y	243.43333333333334
90	748.0	2	2009-01-18 10:00:00.000000	2009-01-18 15:00:00.000000	39.980502796192354	116.70104530628579	N	300.0
91	749.0	2	2009-01-18 14:59:00.000000	2009-01-18 16:00:00.000000	39.98051328651425	116.70104401754968	N	61.0
92	750.0	2	2009-01-18 15:59:00.000000	2009-01-18 17:00:00.000000	39.98053089890684	116.70104566908557	N	61.0
93	751.0	2	2009-01-18 16:59:00.000000	2009-01-18 18:17:00.000000	39.98053444945342	116.70103145954278	N	78.0
94	752.0	2	2009-01-18 17:59:00.000000	2009-01-18 22:39:00.000000	39.980268939012426	116.70088801548567	Y	280.0
95	753.0	2	2009-01-18 18:17:00.000000	2009-01-18 22:44:28.373001	39.980268939012426	116.70088801548567	Y	267.46666666666664
96	756.0	4	2009-01-18 22:54:31.626999	2009-01-18 23:22:00.000000	39.98683178994339	116.69813362981182	N	27.466666666666665
